Town,VName,Vendor,VAddrs,VType,Spons,CCode,VGrp,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Qtr,
43,East Hartford,0000000043,001,00,,11000-17043-82055-2004-170002-,1,59608.0000,5/26/2004,School Accountability - Summer School,476,2004/05/26 #: 476,05/26/2004,11000-17043-82055-2004,43,11000-17043-82055-170002,QE-4 06/30,
43,East Hartford,0000000043,001,00,,11000-17043-82056-2004-170002-,1,111436.0000,10/23/2003,School Readiness,109,2003/10/23 #: 109,10/23/2003,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-2 12/31,
43,East Hartford,0000000043,001,00,,11000-17043-82056-2004-170002-,1,99700.0000,11/21/2003,School Readiness,160,2003/11/21 #: 160,11/21/2003,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-2 12/31,
43,East Hartford,0000000043,001,00,,11000-17043-82056-2004-170002-,1,98533.0000,12/17/2003,School Readiness,SCREAD195,2003/12/17 #: SCREAD195,12/17/2003,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-2 12/31,
43,East Hartford,0000000043,001,00,,11000-17043-82056-2004-170002-,1,68250.0000,9/17/2003,School Readiness,77,2003/09/17 #: 77,09/17/2003,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-1 09/30,
43,East Hartford,0000000043,001,00,,11000-17043-82056-2004-170002-,1,110269.0000,1/20/2004,School Readiness,273,2004/01/20 #: 273,01/20/2004,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-3 03/31,
43,East Hartford,0000000043,001,00,,11000-17043-82056-2004-170002-,1,98533.0000,3/11/2004,School Readiness,341,2004/03/11 #: 341,03/11/2004,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-3 03/31,
43,East Hartford,0000000043,001,00,,11000-17043-82056-2004-170002-,1,98533.0000,5/19/2004,School Readiness,452,2004/05/19 #: 452,05/19/2004,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-4 06/30,
43,East Hartford,0000000043,001,00,,11000-17043-82056-2004-170002-,1,98533.0000,2/18/2004,School Readiness,303,2004/02/18 #: 303,02/18/2004,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-3 03/31,
43,East Hartford,0000000043,001,00,,11000-17043-82056-2004-170002-,1,109102.0000,4/13/2004,School Readiness,383,2004/04/13 #: 383,04/13/2004,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-4 06/30,
43,East Hartford,0000000043,001,00,,11000-17043-82056-2004-170002-,1,98533.0000,6/22/2004,School Readiness,533,2004/06/22 #: 533,06/22/2004,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-4 06/30,
43,East Hartford,0000000043,000,00,,11000-17043-82056-2004-170002-,1,109686.0000,7/17/2003,School Readiness,3,2003/07/17 #: 3,07/17/2003,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-1 09/30,
43,East Hartford,0000000043,000,00,,11000-17043-82056-2004-170002-,1,68250.0000,8/25/2003,School Readiness,3,2003/08/25 #: 3,08/25/2003,11000-17043-82056-2004,43,11000-17043-82056-170002,QE-1 09/30,
43,East Hartford,0000000043,001,00,,11000-17044-82079-2004-170003-,1,5767.0000,10/31/2003,Young Parents Program,111,2003/10/31 #: 111,10/31/2003,11000-17044-82079-2004,43,11000-17044-82079-170003,QE-2 12/31,
43,East Hartford,0000000043,001,00,,11000-17044-82079-2004-170003-,1,3000.0000,12/8/2003,Young Parents Program,181,2003/12/08 #: 181,12/08/2003,11000-17044-82079-2004,43,11000-17044-82079-170003,QE-2 12/31,
43,East Hartford,0000000043,001,00,,11000-17044-82079-2004-170003-,1,2000.0000,1/5/2004,Young Parents Program,240,2004/01/05 #: 240,01/05/2004,11000-17044-82079-2004,43,11000-17044-82079-170003,QE-3 03/31,
43,East Hartford,0000000043,001,00,,11000-17044-82079-2004-170003-,1,4000.0000,2/2/2004,Young Parents Program,288,2004/02/02 #: 288,02/02/2004,11000-17044-82079-2004,43,11000-17044-82079-170003,QE-3 03/31,
43,East Hartford,0000000043,001,00,,11000-17044-82079-2004-170003-,1,1055.0000,5/4/2004,Young Parents Program,414,2004/05/04 #: 414,05/04/2004,11000-17044-82079-2004,43,11000-17044-82079-170003,QE-4 06/30,
43,East Hartford,0000000043,001,00,,11000-17045-82066-2004-      -SDE00005,1,5172.0000,12/8/2003,Interdistrict Cooperative,181,2003/12/08 #: 181,12/08/2003,11000-17045-82066-2004,43,11000-17045-82066-      ,QE-2 12/31,
43,East Hartford,0000000043,001,00,,11000-17045-82066-2004-      -SDE00005,1,3000.0000,2/2/2004,Interdistrict Cooperative,288,2004/02/02 #: 288,02/02/2004,11000-17045-82066-2004,43,11000-17045-82066-      ,QE-3 03/31,
43,East Hartford,0000000043,001,00,,11000-17045-82066-2004-      -SDE00005,1,7000.0000,4/1/2004,Interdistrict Cooperative,371,2004/04/01 #: 371,04/01/2004,11000-17045-82066-2004,43,11000-17045-82066-      ,QE-4 06/30,
43,East Hartford,0000000043,001,00,,11000-17045-82066-2004-      -SDE00005,1,20000.0000,5/4/2004,Interdistrict Cooperative,414,2004/05/04 #: 414,05/04/2004,11000-17045-82066-2004,43,11000-17045-82066-      ,QE-4 06/30,
43,East Hartford,0000000043,001,00,,11000-17046-82057-2004-      -,1,33000.0000,10/24/2003,State School Breakfast,SCHBREAKC,2003/10/24 #: SCHBREAKC,10/24/2003,11000-17046-82057-2004,43,11000-17046-82057-      ,QE-2 12/31,
43,East Hartford,0000000043,000,00,,11000-17046-82058-2004-      -,1,5665.0000,1/23/2004,State School Breakfast,SCHBREAK,2004/01/23 #: SCHBREAK,01/23/2004,11000-17046-82058-2004,43,11000-17046-82058-      ,QE-3 03/31,
43,East Hartford,0000000043,000,00,,11000-17046-82058-2004-      -,1,5414.0000,5/25/2004,State School Breakfast,SCHBREAK,2004/05/25 #: SCHBREAK,05/25/2004,11000-17046-82058-2004,43,11000-17046-82058-      ,QE-4 06/30,
43,East Hartford,0000000043,009,00,,11000-17047-82016-2004-      -,1,549814.0000,2/23/2004,Spec Ed-Ag. Placements & Excess Cost,STIF_API,2004/02/23 #: STIF_API,02/23/2004,11000-17047-82016-2004,43,11000-17047-82016-      ,QE-3 03/31,
43,East Hartford,0000000043,009,00,,11000-17047-82016-2004-      -,1,128048.0000,5/25/2004,Spec Ed-Ag. Placements & Excess Cost,STF_SPEDAPI,2004/05/25 #: STF_SPEDAPI,05/25/2004,11000-17047-82016-2004,43,11000-17047-82016-      ,QE-4 06/30,
43,East Hartford,0000000043,009,00,,11000-17047-82018-2004-      -,1,82145.0000,2/23/2004,Spec Ed-Ag. Placements & Excess Cost,STIFEXCS,2004/02/23 #: STIFEXCS,02/23/2004,11000-17047-82018-2004,43,11000-17047-82018-      ,QE-3 03/31,
43,East Hartford,0000000043,009,00,,11000-17047-82019-2004-      -,1,10222.0000,2/23/2004,Spec Ed-Ag. Placements & Excess Cost,STIFAPIR,2004/02/23 #: STIFAPIR,02/23/2004,11000-17047-82019-2004,43,11000-17047-82019-      ,QE-3 03/31,
43,East Hartford,0000000043,009,00,,11000-17047-82019-2004-      -,1,2667.0000,5/25/2004,Spec Ed-Ag. Placements & Excess Cost,STF_SPEDAPIREG,2004/05/25 #: STF_SPEDAPIREG,05/25/2004,11000-17047-82019-2004,43,11000-17047-82019-      ,QE-4 06/30,
43,East Hartford,0000000043,001,00,,11000-17049-82010-2004-170006-,1,55822.0000,5/6/2004,Transportation-Nonpublic,TRANNPUB,2004/05/06 #: TRANNPUB,05/06/2004,11000-17049-82010-2004,43,11000-17049-82010-170006,QE-4 06/30,
43,East Hartford,0000000043,001,00,,11000-17052-82079-2004-170002-,1,43731.0000,1/14/2004,Youth Service Bureau,257,2004/01/14 #: 257,01/14/2004,11000-17052-82079-2004,43,11000-17052-82079-170002,QE-3 03/31,
43,East Hartford,0000000043,001,00,,11000-17057-82061-2004-      -,1,63600.0000,10/24/2003,Magnet School-Transportation,MAGSCTRNC,2003/10/24 #: MAGSCTRNC,10/24/2003,11000-17057-82061-2004,43,11000-17057-82061-      ,QE-2 12/31,
43,East Hartford,0000000043,001,00,,11000-17057-82061-2004-      -,1,63600.0000,5/25/2004,Magnet School-Transportation,MGNTTRAN,2004/05/25 #: MGNTTRAN,05/25/2004,11000-17057-82061-2004,43,11000-17057-82061-      ,QE-4 06/30,
43,East Hartford,0000000043,001,00,,11000-17057-82062-2004-170031-SDE00086,1,357470.0000,8/29/2003,Magnet School Operating,55,2003/08/29 #: 55,08/29/2003,11000-17057-82062-2004,43,11000-17057-82062-170031,QE-1 09/30,
43,East Hartford,0000000043,001,00,,11000-17057-82062-2004-170031-SDE00086,1,357470.0000,2/20/2004,Magnet School Operating,311,2004/02/20 #: 311,02/20/2004,11000-17057-82062-2004,43,11000-17057-82062-170031,QE-3 03/31,
43,East Hartford,0000000043,000,03,,12052-40316-82079-2004-      -,1,100000.0000,12/30/2003,General Improvements To School Buildings,60053,2003/12/30 #: 60053,12/30/2003,12052-40316-82079-2004,43,12052-40316-82079-      ,QE-2 12/31,
43,East Hartford,0000000043,000,03,,12052-40316-82079-2004-      -,1,293740.0000,6/25/2004,General Improvements To School Buildings,60089,2004/06/25 #: 60089,06/25/2004,12052-40316-82079-2004,43,12052-40316-82079-      ,QE-4 06/30,
43,East Hartford,0000000043,000,02,04300,12060-20500-82079-2003-170005-,1,486.0000,8/5/2003,Special Milk Program For Children,27,2003/08/05 #: 27,08/05/2003,12060-20500-82079-2003,43,12060-20500-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,000,02,04300,12060-20500-82079-2003-170005-,1,497.0000,12/3/2003,Special Milk Program For Children,163,2003/12/03 #: 163,12/03/2003,12060-20500-82079-2003,43,12060-20500-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,000,02,04300,12060-20500-82079-2003-170005-,1,249.0000,8/28/2003,Special Milk Program For Children,44,2003/08/28 #: 44,08/28/2003,12060-20500-82079-2003,43,12060-20500-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,000,02,04300,12060-20500-82079-2004-170005-,1,812.0000,12/30/2003,Special Milk Program For Children,MILK_00229,2003/12/30 #: MILK_00229,12/30/2003,12060-20500-82079-2004,43,12060-20500-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,000,02,04300,12060-20500-82079-2004-170005-,1,542.0000,1/21/2004,Special Milk Program For Children,MILK_00276,2004/01/21 #: MILK_00276,01/21/2004,12060-20500-82079-2004,43,12060-20500-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,000,02,04300,12060-20500-82079-2004-170005-,1,507.0000,2/24/2004,Special Milk Program For Children,MILK_00314,2004/02/24 #: MILK_00314,02/24/2004,12060-20500-82079-2004,43,12060-20500-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,025,02,04300,12060-20500-82079-2004-170005-,1,505.0000,6/8/2004,Special Milk Program For Children,MILK_00494,2004/06/08 #: MILK_00494,06/08/2004,12060-20500-82079-2004,43,12060-20500-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,025,02,04300,12060-20500-82079-2004-170005-,1,434.0000,4/27/2004,Special Milk Program For Children,MILK_00400,2004/04/27 #: MILK_00400,04/27/2004,12060-20500-82079-2004,43,12060-20500-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,025,02,04300,12060-20500-82079-2004-170005-,1,658.0000,5/20/2004,Special Milk Program For Children,MILK_00456,2004/05/20 #: MILK_00456,05/20/2004,12060-20500-82079-2004,43,12060-20500-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,025,02,04300,12060-20500-82079-2004-170005-,1,587.0000,3/23/2004,Special Milk Program For Children,MILK_00358,2004/03/23 #: MILK_00358,03/23/2004,12060-20500-82079-2004,43,12060-20500-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,000,02,04300,12060-20508-82079-2003-170005-,1,26406.0000,8/5/2003,School Breakfast Program,29,2003/08/05 #: 29,08/05/2003,12060-20508-82079-2003,43,12060-20508-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,000,02,04300,12060-20508-82079-2003-170005-,1,5378.0000,10/31/2003,School Breakfast Program,128,2003/10/31 #: 128,10/31/2003,12060-20508-82079-2003,43,12060-20508-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,000,02,04300,12060-20508-82079-2003-170005-,1,29625.0000,12/3/2003,School Breakfast Program,167,2003/12/03 #: 167,12/03/2003,12060-20508-82079-2003,43,12060-20508-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,000,02,04300,12060-20508-82079-2003-170005-,1,13833.0000,8/28/2003,School Breakfast Program,49,2003/08/28 #: 49,08/28/2003,12060-20508-82079-2003,43,12060-20508-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,000,02,04300,12060-20508-82079-2004-170005-,1,29444.0000,12/30/2003,School Breakfast Program,BFST_00230,2003/12/30 #: BFST_00230,12/30/2003,12060-20508-82079-2004,43,12060-20508-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,000,02,04300,12060-20508-82079-2004-170005-,1,22252.0000,1/21/2004,School Breakfast Program,BFST_00278,2004/01/21 #: BFST_00278,01/21/2004,12060-20508-82079-2004,43,12060-20508-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,000,02,04300,12060-20508-82079-2004-170005-,1,2454.0000,2/24/2004,School Breakfast Program,BFST_00315,2004/02/24 #: BFST_00315,02/24/2004,12060-20508-82079-2004,43,12060-20508-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,000,02,04300,12060-20508-82079-2004-170005-,1,23859.0000,2/24/2004,School Breakfast Program,BFST_00317,2004/02/24 #: BFST_00317,02/24/2004,12060-20508-82079-2004,43,12060-20508-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,025,02,04300,12060-20508-82079-2004-170005-,1,24190.0000,6/8/2004,School Breakfast Program,BFST_00498,2004/06/08 #: BFST_00498,06/08/2004,12060-20508-82079-2004,43,12060-20508-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,025,02,04300,12060-20508-82079-2004-170005-,1,18578.0000,4/27/2004,School Breakfast Program,BFST_00403,2004/04/27 #: BFST_00403,04/27/2004,12060-20508-82079-2004,43,12060-20508-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,025,02,04300,12060-20508-82079-2004-170005-,1,30338.0000,5/20/2004,School Breakfast Program,BFST_00460,2004/05/20 #: BFST_00460,05/20/2004,12060-20508-82079-2004,43,12060-20508-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,025,02,04300,12060-20508-82079-2004-170005-,1,20898.0000,3/23/2004,School Breakfast Program,BFST_00362,2004/03/23 #: BFST_00362,03/23/2004,12060-20508-82079-2004,43,12060-20508-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2003-170005-SDE00003,1,10318.0000,7/30/2003,Child & Adult Food Program - Pgm,14,2003/07/30 #: 14,07/30/2003,12060-20518-82079-2003,43,12060-20518-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2003-170005-SDE00003,1,11159.0000,7/30/2003,Child & Adult Food Program - Pgm,15,2003/07/30 #: 15,07/30/2003,12060-20518-82079-2003,43,12060-20518-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2003-170005-SDE00003,1,32.0000,10/20/2003,Child & Adult Food Program - Pgm,0,2003/10/20 #: 0,10/20/2003,12060-20518-82079-2003,43,12060-20518-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2003-170005-SDE00003,1,11618.0000,12/22/2003,Child & Adult Food Program - Pgm,CCFPROG_00201,2003/12/22 #: CCFPROG_00201,12/22/2003,12060-20518-82079-2003,43,12060-20518-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2003-170005-SDE00003,1,6681.0000,8/22/2003,Child & Adult Food Program - Pgm,0,2003/08/22 #: 0,08/22/2003,12060-20518-82079-2003,43,12060-20518-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2004-170005-SDE00003,1,12710.0000,6/11/2004,Child & Adult Food Program - Pgm,CCFPROG_00518,2004/06/11 #: CCFPROG_00518,06/11/2004,12060-20518-82079-2004,43,12060-20518-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2004-170005-SDE00003,1,13524.0000,1/15/2004,Child & Adult Food Program - Pgm,CCFPROG_00261,2004/01/15 #: CCFPROG_00261,01/15/2004,12060-20518-82079-2004,43,12060-20518-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2004-170005-SDE00003,1,9277.0000,1/15/2004,Child & Adult Food Program - Pgm,CCFPROG_00262,2004/01/15 #: CCFPROG_00262,01/15/2004,12060-20518-82079-2004,43,12060-20518-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2004-170005-SDE00003,1,8658.0000,2/18/2004,Child & Adult Food Program - Pgm,CCFPROG_00307,2004/02/18 #: CCFPROG_00307,02/18/2004,12060-20518-82079-2004,43,12060-20518-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2004-170005-SDE00003,1,9776.0000,3/18/2004,Child & Adult Food Program - Pgm,CCFPROG_00351,2004/03/18 #: CCFPROG_00351,03/18/2004,12060-20518-82079-2004,43,12060-20518-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2004-170005-SDE00003,1,8826.0000,5/18/2004,Child & Adult Food Program - Pgm,CCFPROG_00442,2004/05/18 #: CCFPROG_00442,05/18/2004,12060-20518-82079-2004,43,12060-20518-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,006,01,043AIC,12060-20518-82079-2004-170005-SDE00003,1,10077.0000,6/11/2004,Child & Adult Food Program - Pgm,CCFPROG_00519,2004/06/11 #: CCFPROG_00519,06/11/2004,12060-20518-82079-2004,43,12060-20518-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2003-170005-SDE00003,1,538.0000,7/30/2003,Child & Adult Care - Cash In Lieu Commod,18,2003/07/30 #: 18,07/30/2003,12060-20544-82079-2003,43,12060-20544-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2003-170005-SDE00003,1,584.0000,7/30/2003,Child & Adult Care - Cash In Lieu Commod,19,2003/07/30 #: 19,07/30/2003,12060-20544-82079-2003,43,12060-20544-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2003-170005-SDE00003,1,3.0000,10/20/2003,Child & Adult Care - Cash In Lieu Commod,0,2003/10/20 #: 0,10/20/2003,12060-20544-82079-2003,43,12060-20544-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2003-170005-SDE00003,1,625.0000,12/22/2003,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_00213,2003/12/22 #: CCFPCIL_00213,12/22/2003,12060-20544-82079-2003,43,12060-20544-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2003-170005-SDE00003,1,347.0000,8/22/2003,Child & Adult Care - Cash In Lieu Commod,0,2003/08/22 #: 0,08/22/2003,12060-20544-82079-2003,43,12060-20544-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2004-170005-SDE00003,1,713.0000,1/15/2004,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_00263,2004/01/15 #: CCFPCIL_00263,01/15/2004,12060-20544-82079-2004,43,12060-20544-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2004-170005-SDE00003,1,494.0000,1/15/2004,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_00264,2004/01/15 #: CCFPCIL_00264,01/15/2004,12060-20544-82079-2004,43,12060-20544-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2004-170005-SDE00003,1,470.0000,2/18/2004,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_00310,2004/02/18 #: CCFPCIL_00310,02/18/2004,12060-20544-82079-2004,43,12060-20544-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2004-170005-SDE00003,1,482.0000,5/18/2004,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_00448,2004/05/18 #: CCFPCIL_00448,05/18/2004,12060-20544-82079-2004,43,12060-20544-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2004-170005-SDE00003,1,532.0000,3/18/2004,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_00355,2004/03/18 #: CCFPCIL_00355,03/18/2004,12060-20544-82079-2004,43,12060-20544-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2004-170005-SDE00003,1,695.0000,6/11/2004,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_00523,2004/06/11 #: CCFPCIL_00523,06/11/2004,12060-20544-82079-2004,43,12060-20544-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,006,01,043AIC,12060-20544-82079-2004-170005-SDE00003,1,545.0000,6/11/2004,Child & Adult Care - Cash In Lieu Commod,CCFPCIL_00524,2004/06/11 #: CCFPCIL_00524,06/11/2004,12060-20544-82079-2004,43,12060-20544-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,000,02,04300,12060-20560-82079-2003-170005-,1,110816.6400,8/5/2003,,32,2003/08/05 #: 32,08/05/2003,12060-20560-82079-2003,43,12060-20560-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,000,02,04300,12060-20560-82079-2003-170005-,1,154738.0000,12/3/2003,,172,2003/12/03 #: 172,12/03/2003,12060-20560-82079-2003,43,12060-20560-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,000,02,04300,12060-20560-82079-2003-170005-,1,11073.0000,10/31/2003,,139,2003/10/31 #: 139,10/31/2003,12060-20560-82079-2003,43,12060-20560-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,000,02,04300,12060-20560-82079-2003-170005-,1,60703.0000,8/28/2003,,54,2003/08/28 #: 54,08/28/2003,12060-20560-82079-2003,43,12060-20560-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,000,02,04300,12060-20560-82079-2003-170005-,1,7825.0000,9/30/2003,,94,2003/09/30 #: 94,09/30/2003,12060-20560-82079-2003,43,12060-20560-82079-170005,QE-1 09/30,
43,East Hartford,0000000043,000,02,04300,12060-20560-82079-2004-170005-,1,148472.0000,12/30/2003,National School Lunch,LUNCH_0023,2003/12/30 #: LUNCH_0023,12/30/2003,12060-20560-82079-2004,43,12060-20560-82079-170005,QE-2 12/31,
43,East Hartford,0000000043,000,02,04300,12060-20560-82079-2004-170005-,1,84698.2700,1/21/2004,National School Lunch,LNCH_00280,2004/01/21 #: LNCH_00280,01/21/2004,12060-20560-82079-2004,43,12060-20560-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,000,02,04300,12060-20560-82079-2004-170005-,1,109087.0000,2/24/2004,National School Lunch,LNCH_00320,2004/02/24 #: LNCH_00320,02/24/2004,12060-20560-82079-2004,43,12060-20560-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,025,02,04300,12060-20560-82079-2004-170005-,1,96057.0000,4/27/2004,National School Lunch,LNCH_00408,2004/04/27 #: LNCH_00408,04/27/2004,12060-20560-82079-2004,43,12060-20560-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,025,02,04300,12060-20560-82079-2004-170005-,1,152887.0000,5/20/2004,National School Lunch,LNCH_00464,2004/05/20 #: LNCH_00464,05/20/2004,12060-20560-82079-2004,43,12060-20560-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,025,02,04300,12060-20560-82079-2004-170005-,1,109437.0000,6/8/2004,National School Lunch,LNCH_00504,2004/06/08 #: LNCH_00504,06/08/2004,12060-20560-82079-2004,43,12060-20560-82079-170005,QE-4 06/30,
43,East Hartford,0000000043,025,02,04300,12060-20560-82079-2004-170005-,1,110852.0000,3/23/2004,National School Lunch,LNCH_00366,2004/03/23 #: LNCH_00366,03/23/2004,12060-20560-82079-2004,43,12060-20560-82079-170005,QE-3 03/31,
43,East Hartford,0000000043,001,00,,12060-20679-82070-2003-170002-SDE00005,1,116000.0000,8/14/2003,Title I Improving Basic Programs,37,2003/08/14 #: 37,08/14/2003,12060-20679-82070-2003,43,12060-20679-82070-170002,QE-1 09/30,
43,East Hartford,0000000043,001,00,,12060-20679-82070-2004-170002-SDE00005,1,177663.0000,2/2/2004,Title I Improving Basic Programs,289,2004/02/02 #: 289,02/02/2004,12060-20679-82070-2004,43,12060-20679-82070-170002,QE-3 03/31,
43,East Hartford,0000000043,001,00,,12060-20679-82070-2004-170002-SDE00005,1,272337.0000,2/10/2004,Title I Improving Basic Programs,291,2004/02/10 #: 291,02/10/2004,12060-20679-82070-2004,43,12060-20679-82070-170002,QE-3 03/31,
43,East Hartford,0000000043,001,00,,12060-20679-82070-2004-170002-SDE00005,1,50000.0000,3/2/2004,Title I Improving Basic Programs,330,2004/03/02 #: 330,03/02/2004,12060-20679-82070-2004,43,12060-20679-82070-170002,QE-3 03/31,
43,East Hartford,0000000043,001,00,,12060-20679-82070-2004-170002-SDE00005,1,100000.0000,4/1/2004,Title I Improving Basic Programs,372,2004/04/01 #: 372,04/01/2004,12060-20679-82070-2004,43,12060-20679-82070-170002,QE-4 06/30,
43,East Hartford,0000000043,001,00,,12060-20679-82070-2004-170002-SDE00005,1,150000.0000,5/4/2004,Title I Improving Basic Programs,412,2004/05/04 #: 412,05/04/2004,12060-20679-82070-2004,43,12060-20679-82070-170002,QE-4 06/30,
43,East Hartford,0000000043,001,00,,12060-20679-82070-2004-170002-SDE00005,1,150000.0000,5/26/2004,Title I Improving Basic Programs,477,2004/05/26 #: 477,05/26/2004,12060-20679-82070-2004,43,12060-20679-82070-170002,QE-4 06/30,
43,East Hartford,0000000043,001,00,,12060-20742-84010-2004-170002-SDE00005,1,4901.0000,10/31/2003,Carl D Perkins Voc. & Tech. Educ. Act,116,2003/10/31 #: 116,10/31/2003,12060-20742-84010-2004,43,12060-20742-84010-170002,QE-2 12/31,
43,East Hartford,0000000043,001,00,,12060-20742-84010-2004-170002-SDE00005,1,10099.0000,12/8/2003,Carl D Perkins Voc. & Tech. Educ. Act,182,2003/12/08 #: 182,12/08/2003,12060-20742-84010-2004,43,12060-20742-84010-170002,QE-2 12/31,
43,East Hartford,0000000043,001,00,,12060-20742-84010-2004-170002-SDE00005,1,15099.0000,9/25/2003,Carl D Perkins Voc. & Tech. Educ. Act,78,2003/09/25 #: 78,09/25/2003,12060-20742-84010-2004,43,12060-20742-84010-170002,QE-1 09/30,
43,East Hartford,0000000043,001,00,,12060-20742-84010-2004-170002-SDE00005,1,69910.0000,1/5/2004,Carl D Perkins Voc. & Tech. Educ. Act,246,2004/01/05 #: 246,01/05/2004,12060-20742-84010-2004,43,12060-20742-84010-170002,QE-3 03/31,
43,East Hartford,0000000043,001,00,,12060-20742-84010-2004-170002-SDE00005,1,5090.0000,2/2/2004,Carl D Perkins Voc. & Tech. Educ. Act,290,2004/02/02 #: 290,02/02/2004,12060-20742-84010-2004,43,12060-20742-84010-170002,QE-3 03/31,
43,East Hartford,0000000043,001,00,,12060-20742-84010-2004-170002-SDE00005,1,5000.0000,3/2/2004,Carl D Perkins Voc. & Tech. Educ. Act,323,2004/03/02 #: 323,03/02/2004,12060-20742-84010-2004,43,12060-20742-84010-170002,QE-3 03/31,
