Town,VName,Vendor,VAddrs,VType,Spons,CCode,VGrp,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Qtr,
12,Bolton,0000000012,001,00,,11000-17041-82010-2006-170002-,1,638957.0000,10/21/2005,Education Equalization,ECSEFT_OCT_2005,2005/10/21 #: ECSEFT_OCT_2005,10/21/2005,11000-17041-82010-2006,12,11000-17041-82010-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,,11000-17041-82010-2006-170002-,1,638957.0000,1/23/2006,Education Equalization,ECSEFT_JAN_2006,2006/01/23 #: ECSEFT_JAN_2006,01/23/2006,11000-17041-82010-2006,12,11000-17041-82010-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,,11000-17041-82010-2006-170002-,1,1257946.0000,4/24/2006,Education Equalization,ECSEFT_APR_2006,2006/04/24 #: ECSEFT_APR_2006,04/24/2006,11000-17041-82010-2006,12,11000-17041-82010-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,,11000-17045-82066-2006-      -SDE00005,1,25000.0000,10/26/2005,Interdistrict Cooperative,CM_NOV2005_81259,2005/10/26 #: CM_NOV2005_81259,10/26/2005,11000-17045-82066-2006,12,11000-17045-82066-      ,QE-2 12/31,
12,Bolton,0000000012,001,00,,11000-17045-82066-2006-      -SDE00005,1,10000.0000,2/1/2006,Interdistrict Cooperative,CM_FEB2006_81543,2006/02/01 #: CM_FEB2006_81543,02/01/2006,11000-17045-82066-2006,12,11000-17045-82066-      ,QE-3 03/31,
12,Bolton,0000000012,001,00,,11000-17045-82066-2006-      -SDE00005,1,10000.0000,4/4/2006,Interdistrict Cooperative,CM_APR2006_81818,2006/04/04 #: CM_APR2006_81818,04/04/2006,11000-17045-82066-2006,12,11000-17045-82066-      ,QE-4 06/30,
12,Bolton,0000000012,001,00,,11000-17045-82066-2006-      -SDE00005,1,14738.0000,5/3/2006,Interdistrict Cooperative,CM_MAY2006_81854,2006/05/03 #: CM_MAY2006_81854,05/03/2006,11000-17045-82066-2006,12,11000-17045-82066-      ,QE-4 06/30,
12,Bolton,0000000012,001,00,,11000-17047-82016-2006-      -,1,40352.0000,2/18/2006,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_EFT_FEB_2006,2006/02/18 #: SPEDAPI_EFT_FEB_2006,02/18/2006,11000-17047-82016-2006,12,11000-17047-82016-      ,QE-3 03/31,
12,Bolton,0000000012,001,00,,11000-17047-82016-2006-      -,1,13437.0000,5/22/2006,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_EFT_MAY_2006,2006/05/22 #: SPEDAPI_EFT_MAY_2006,05/22/2006,11000-17047-82016-2006,12,11000-17047-82016-      ,QE-4 06/30,
12,Bolton,0000000012,001,00,,11000-17047-82018-2006-      -,1,81965.0000,2/18/2006,Spec Ed-Ag. Placements & Excess Cost,SPEDEXCS_EFT_FEB_2006,2006/02/18 #: SPEDEXCS_EFT_FEB_2006,02/18/2006,11000-17047-82018-2006,12,11000-17047-82018-      ,QE-3 03/31,
12,Bolton,0000000012,001,00,,11000-17047-82018-2006-      -,1,58896.0000,5/22/2006,Spec Ed-Ag. Placements & Excess Cost,SPEDEXCS_EFT_MAY_2006,2006/05/22 #: SPEDEXCS_EFT_MAY_2006,05/22/2006,11000-17047-82018-2006,12,11000-17047-82018-      ,QE-4 06/30,
12,Bolton,0000000012,001,00,,11000-17053-82060-2006-      -,1,17000.0000,11/16/2005,Open Choice,OPATTEND_NOV2005_ADVANCE,2005/11/16 #: OPATTEND_NOV2005_ADVANCE,11/16/2005,11000-17053-82060-2006,12,11000-17053-82060-      ,QE-2 12/31,
12,Bolton,0000000012,001,00,,11000-17053-82060-2006-      -,1,24535.0000,4/14/2006,Open Choice,OPATTEND_APR2006,2006/04/14 #: OPATTEND_APR2006,04/14/2006,11000-17053-82060-2006,12,11000-17053-82060-      ,QE-4 06/30,
12,Bolton,0000000012,001,00,,11000-17053-82060-2006-      -,1,4000.0000,4/18/2006,Open Choice,81822,2006/04/18 #: 81822,04/18/2006,11000-17053-82060-2006,12,11000-17053-82060-      ,QE-4 06/30,
12,Bolton,0000000012,002,02,01200,12060-20500-82079-2005-170005-,1,31.7900,8/30/2005,Special Milk Program For Children,MILK_81118,2005/08/30 #: MILK_81118,08/30/2005,12060-20500-82079-2005,12,12060-20500-82079-170005,QE-1 09/30,
12,Bolton,0000000012,002,02,01200,12060-20500-82079-2005-170005-,1,59.8400,7/22/2005,Special Milk Program For Children,MILK_81038,2005/07/22 #: MILK_81038,07/22/2005,12060-20500-82079-2005,12,12060-20500-82079-170005,QE-1 09/30,
12,Bolton,0000000012,002,02,01200,12060-20500-82079-2005-170005-,1,83.8100,7/22/2005,Special Milk Program For Children,MILK_81039,2005/07/22 #: MILK_81039,07/22/2005,12060-20500-82079-2005,12,12060-20500-82079-170005,QE-1 09/30,
12,Bolton,0000000012,002,02,01200,12060-20500-82079-2005-170005-,1,76.8800,11/18/2005,Special Milk Program For Children,MILK_81340,2005/11/18 #: MILK_81340,11/18/2005,12060-20500-82079-2005,12,12060-20500-82079-170005,QE-2 12/31,
12,Bolton,0000000012,002,02,01200,12060-20500-82079-2006-170005-,1,83.7000,5/25/2006,Special Milk Program For Children,MILK_81908,2006/05/25 #: MILK_81908,05/25/2006,12060-20500-82079-2006,12,12060-20500-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,01200,12060-20500-82079-2006-170005-,1,86.1800,5/25/2006,Special Milk Program For Children,MILK_81909,2006/05/25 #: MILK_81909,05/25/2006,12060-20500-82079-2006,12,12060-20500-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,01200,12060-20500-82079-2006-170005-,1,111.6000,5/25/2006,Special Milk Program For Children,MILK_81912,2006/05/25 #: MILK_81912,05/25/2006,12060-20500-82079-2006,12,12060-20500-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,01200,12060-20500-82079-2006-170005-,1,72.3900,6/20/2006,Special Milk Program For Children,MILK_92358,2006/06/20 #: MILK_92358,06/20/2006,12060-20500-82079-2006,12,12060-20500-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,01200,12060-20560-82079-2005-170005-,1,1716.8700,8/30/2005,National School Lunch,LNCH_81130,2005/08/30 #: LNCH_81130,08/30/2005,12060-20560-82079-2005,12,12060-20560-82079-170005,QE-1 09/30,
12,Bolton,0000000012,002,02,01200,12060-20560-82079-2005-170005-,1,1941.8500,7/22/2005,National School Lunch,LNCH_81043,2005/07/22 #: LNCH_81043,07/22/2005,12060-20560-82079-2005,12,12060-20560-82079-170005,QE-1 09/30,
12,Bolton,0000000012,002,02,01200,12060-20560-82079-2005-170005-,1,2140.5700,7/22/2005,National School Lunch,LNCH_81044,2005/07/22 #: LNCH_81044,07/22/2005,12060-20560-82079-2005,12,12060-20560-82079-170005,QE-1 09/30,
12,Bolton,0000000012,002,02,01200,12060-20560-82079-2005-170005-,1,20.0000,9/27/2005,National School Lunch,SLNCH_81223,2005/09/27 #: SLNCH_81223,09/27/2005,12060-20560-82079-2005,12,12060-20560-82079-170005,QE-1 09/30,
12,Bolton,0000000012,002,02,01200,12060-20560-82079-2005-170005-,1,2401.2800,11/18/2005,National School Lunch,LNCH_81345,2005/11/18 #: LNCH_81345,11/18/2005,12060-20560-82079-2005,12,12060-20560-82079-170005,QE-2 12/31,
12,Bolton,0000000012,002,02,01200,12060-20560-82079-2006-170005-,1,2472.4400,5/25/2006,National School Lunch,LNCH_81915,2006/05/25 #: LNCH_81915,05/25/2006,12060-20560-82079-2006,12,12060-20560-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,01200,12060-20560-82079-2006-170005-,1,2144.2600,5/25/2006,National School Lunch,LNCH_81916,2006/05/25 #: LNCH_81916,05/25/2006,12060-20560-82079-2006,12,12060-20560-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,01200,12060-20560-82079-2006-170005-,1,3100.6200,5/25/2006,National School Lunch,LNCH_81918,2006/05/25 #: LNCH_81918,05/25/2006,12060-20560-82079-2006,12,12060-20560-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,01200,12060-20560-82079-2006-170005-,1,1938.7400,4/20/2006,National School Lunch,LNCH_81849,2006/04/20 #: LNCH_81849,04/20/2006,12060-20560-82079-2006,12,12060-20560-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,01200,12060-20560-82079-2006-170005-,1,2473.2200,4/20/2006,National School Lunch,LNCH_81848,2006/04/20 #: LNCH_81848,04/20/2006,12060-20560-82079-2006,12,12060-20560-82079-170005,QE-4 06/30,
12,Bolton,0000000012,002,02,01200,12060-20560-82079-2006-170005-,1,1918.8000,6/20/2006,National School Lunch,LNCH_92365,2006/06/20 #: LNCH_92365,06/20/2006,12060-20560-82079-2006,12,12060-20560-82079-170005,QE-4 06/30,
12,Bolton,0000000012,001,00,,12060-20858-84131-2006-170002-,1,19782.0000,2/1/2006,Title II-Part A Teachers,CM_FEB2006_81544,2006/02/01 #: CM_FEB2006_81544,02/01/2006,12060-20858-84131-2006,12,12060-20858-84131-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,,12060-20873-84131-2006-170002-,1,1000.0000,3/29/2006,Title IV - Safe & Drug Free Schools,CM_APR2006_81812,2006/03/29 #: CM_APR2006_81812,03/29/2006,12060-20873-84131-2006,12,12060-20873-84131-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,,12060-20873-84131-2006-170002-,1,1911.0000,5/3/2006,Title IV - Safe & Drug Free Schools,CM_MAY2006_81895,2006/05/03 #: CM_MAY2006_81895,05/03/2006,12060-20873-84131-2006,12,12060-20873-84131-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,,12060-20909-84131-2006-170002-,1,1500.0000,2/1/2006,Title V-Innovative Education Strategies,CM_FEB2006_81545,2006/02/01 #: CM_FEB2006_81545,02/01/2006,12060-20909-84131-2006,12,12060-20909-84131-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,,12060-20909-84131-2006-170002-,1,802.0000,3/29/2006,Title V-Innovative Education Strategies,CM_APR2006_81813,2006/03/29 #: CM_APR2006_81813,03/29/2006,12060-20909-84131-2006,12,12060-20909-84131-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,,12060-20977-82032-2006-170002-,1,20400.0000,11/29/2005,IDEA-Part B- Section 611,CM_DEC2005_81421,2005/11/29 #: CM_DEC2005_81421,11/29/2005,12060-20977-82032-2006,12,12060-20977-82032-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,,12060-20977-82032-2006-170002-,1,2000.0000,9/1/2005,IDEA-Part B- Section 611,CM_SEP2005_81169,2005/09/01 #: CM_SEP2005_81169,09/01/2005,12060-20977-82032-2006,12,12060-20977-82032-170002,QE-1 09/30,
12,Bolton,0000000012,001,00,,12060-20977-82032-2006-170002-,1,18400.0000,10/1/2005,IDEA-Part B- Section 611,CM_OCT2005_81253,2005/10/01 #: CM_OCT2005_81253,10/01/2005,12060-20977-82032-2006,12,12060-20977-82032-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,,12060-20977-82032-2006-170002-,1,20400.0000,10/26/2005,IDEA-Part B- Section 611,CM_NOV2005_81291,2005/10/26 #: CM_NOV2005_81291,10/26/2005,12060-20977-82032-2006,12,12060-20977-82032-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,,12060-20977-82032-2006-170002-,1,20400.0000,12/29/2005,IDEA-Part B- Section 611,CM_JAN2006_81508,2005/12/29 #: CM_JAN2006_81508,12/29/2005,12060-20977-82032-2006,12,12060-20977-82032-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,,12060-20977-82032-2006-170002-,1,20400.0000,2/1/2006,IDEA-Part B- Section 611,CM_FEB2006_81546,2006/02/01 #: CM_FEB2006_81546,02/01/2006,12060-20977-82032-2006,12,12060-20977-82032-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,,12060-20977-82032-2006-170002-,1,20400.0000,3/29/2006,IDEA-Part B- Section 611,CM_APR2006_81773,2006/03/29 #: CM_APR2006_81773,03/29/2006,12060-20977-82032-2006,12,12060-20977-82032-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,,12060-20977-82032-2006-170002-,1,20400.0000,3/1/2006,IDEA-Part B- Section 611,CM_MAR2006_81725,2006/03/01 #: CM_MAR2006_81725,03/01/2006,12060-20977-82032-2006,12,12060-20977-82032-170002,QE-3 03/31,
12,Bolton,0000000012,001,00,,12060-20977-82032-2006-170002-,1,8416.0000,5/3/2006,IDEA-Part B- Section 611,CM_MAY2006_81896,2006/05/03 #: CM_MAY2006_81896,05/03/2006,12060-20977-82032-2006,12,12060-20977-82032-170002,QE-4 06/30,
12,Bolton,0000000012,001,00,,12060-20983-82032-2006-170002-,1,513.0000,11/29/2005,IDEA- Part B- Section 619,CM_DEC2005_81423,2005/11/29 #: CM_DEC2005_81423,11/29/2005,12060-20983-82032-2006,12,12060-20983-82032-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,,12060-20983-82032-2006-170002-,1,620.0000,9/1/2005,IDEA- Part B- Section 619,CM_SEP2005_81170,2005/09/01 #: CM_SEP2005_81170,09/01/2005,12060-20983-82032-2006,12,12060-20983-82032-170002,QE-1 09/30,
12,Bolton,0000000012,001,00,,12060-20983-82032-2006-170002-,1,1180.0000,10/1/2005,IDEA- Part B- Section 619,CM_OCT2005_81254,2005/10/01 #: CM_OCT2005_81254,10/01/2005,12060-20983-82032-2006,12,12060-20983-82032-170002,QE-2 12/31,
12,Bolton,0000000012,001,00,,12060-20983-82032-2006-170002-,1,1800.0000,10/26/2005,IDEA- Part B- Section 619,CM_NOV2005_81293,2005/10/26 #: CM_NOV2005_81293,10/26/2005,12060-20983-82032-2006,12,12060-20983-82032-170002,QE-2 12/31,
12,Bolton,0000000012,006,03,,13009-40896-82004-2006-170063-,1,34080.2900,11/1/2005,S.C. Reg. Interest-2006 (3089),60208,2005/11/01 #: 60208,11/01/2005,13009-40896-82004-2006,12,13009-40896-82004-170063,QE-2 12/31,
12,Bolton,0000000012,006,03,,13009-40896-82004-2006-170063-,1,34080.2900,4/25/2006,S.C. Reg. Interest-2006 (3089),60245,2006/04/25 #: 60245,04/25/2006,13009-40896-82004-2006,12,13009-40896-82004-170063,QE-4 06/30,
12,Bolton,0000000012,006,03,,13010-40901-82003-2006-170001-,1,12129.0000,11/1/2005,Sch. Construction-Reg Principal,60210,2005/11/01 #: 60210,11/01/2005,13010-40901-82003-2006,12,13010-40901-82003-170001,QE-2 12/31,
12,Bolton,0000000012,006,03,,13010-40901-82003-2006-170001-,1,331408.8300,4/25/2006,Sch. Construction-Reg Principal,60247,2006/04/25 #: 60247,04/25/2006,13010-40901-82003-2006,12,13010-40901-82003-170001,QE-4 06/30,
13,Bozrah,0000000013,002,02,01300,11000-16072-82051-2006-170005-,1,963.0000,10/30/2005,Child Nutrition State Matching Grant,PUB_STMCH_OCT2005,2005/10/30 #: PUB_STMCH_OCT2005,10/30/2005,11000-16072-82051-2006,13,11000-16072-82051-170005,QE-2 12/31,
13,Bozrah,0000000013,002,02,01300,11000-16072-82051-2006-170005-,1,216.0000,4/11/2006,Child Nutrition State Matching Grant,PUB_STMCH_APR2006,2006/04/11 #: PUB_STMCH_APR2006,04/11/2006,11000-16072-82051-2006,13,11000-16072-82051-170005,QE-4 06/30,
13,Bozrah,0000000013,001,00,,11000-17027-82010-2006-170005-,1,35523.0000,4/29/2006,Transportation Of School Children-Public,TRANPUB_2006,2006/04/29 #: TRANPUB_2006,04/29/2006,11000-17027-82010-2006,13,11000-17027-82010-170005,QE-4 06/30,
13,Bozrah,0000000013,001,00,,11000-17030-84003-2006-170013-,1,2736.0000,8/27/2005,Adult Education - Cooperative,ADED_CO_AUG_2005,2005/08/27 #: ADED_CO_AUG_2005,08/27/2005,11000-17030-84003-2006,13,11000-17030-84003-170013,QE-1 09/30,
13,Bozrah,0000000013,001,00,,11000-17030-84003-2006-170013-,1,1442.0000,5/24/2006,Adult Education - Cooperative,ADED_CO_MAY_2006,2006/05/24 #: ADED_CO_MAY_2006,05/24/2006,11000-17030-84003-2006,13,11000-17030-84003-170013,QE-4 06/30,
13,Bozrah,0000000013,001,00,,11000-17041-82010-2006-170002-,1,264495.0000,10/21/2005,Education Equalization,ECS_OCT_2005,2005/10/21 #: ECS_OCT_2005,10/21/2005,11000-17041-82010-2006,13,11000-17041-82010-170002,QE-2 12/31,
13,Bozrah,0000000013,001,00,,11000-17041-82010-2006-170002-,1,264495.0000,1/23/2006,Education Equalization,ECS_JAN_2006,2006/01/23 #: ECS_JAN_2006,01/23/2006,11000-17041-82010-2006,13,11000-17041-82010-170002,QE-3 03/31,
13,Bozrah,0000000013,001,00,,11000-17041-82010-2006-170002-,1,530204.0000,4/24/2006,Education Equalization,ECS_APR_2006,2006/04/24 #: ECS_APR_2006,04/24/2006,11000-17041-82010-2006,13,11000-17041-82010-170002,QE-4 06/30,
13,Bozrah,0000000013,001,00,,11000-17047-82016-2006-      -,1,11809.0000,2/18/2006,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_FEB_2006,2006/02/18 #: SPEDAPI_FEB_2006,02/18/2006,11000-17047-82016-2006,13,11000-17047-82016-      ,QE-3 03/31,
13,Bozrah,0000000013,001,00,,11000-17047-82018-2006-      -,1,14937.0000,2/18/2006,Spec Ed-Ag. Placements & Excess Cost,SPEDEXCS_FEB_2006,2006/02/18 #: SPEDEXCS_FEB_2006,02/18/2006,11000-17047-82018-2006,13,11000-17047-82018-      ,QE-3 03/31,
13,Bozrah,0000000013,001,00,,11000-17048-82015-2006-      -,1,4946.0000,6/24/2006,Special Ed Excess Cost Equity,SPEDEQUITY_JUN_2006,2006/06/24 #: SPEDEQUITY_JUN_2006,06/24/2006,11000-17048-82015-2006,13,11000-17048-82015-      ,QE-4 06/30,
13,Bozrah,0000000013,002,02,01300,12060-20500-82079-2005-170005-,1,287.6100,8/30/2005,Special Milk Program For Children,MILK_81118,2005/08/30 #: MILK_81118,08/30/2005,12060-20500-82079-2005,13,12060-20500-82079-170005,QE-1 09/30,
13,Bozrah,0000000013,002,02,01300,12060-20500-82079-2005-170005-,1,43.8900,7/22/2005,Special Milk Program For Children,MILK_81039,2005/07/22 #: MILK_81039,07/22/2005,12060-20500-82079-2005,13,12060-20500-82079-170005,QE-1 09/30,
13,Bozrah,0000000013,002,02,01300,12060-20500-82079-2006-170005-,1,24.7600,2/28/2006,Special Milk Program For Children,MILK_81664,2006/02/28 #: MILK_81664,02/28/2006,12060-20500-82079-2006,13,12060-20500-82079-170005,QE-3 03/31,
13,Bozrah,0000000013,002,02,01300,12060-20500-82079-2006-170005-,1,29.9200,12/22/2005,Special Milk Program For Children,MILK_81462,2005/12/22 #: MILK_81462,12/22/2005,12060-20500-82079-2006,13,12060-20500-82079-170005,QE-2 12/31,
13,Bozrah,0000000013,002,02,01300,12060-20500-82079-2006-170005-,1,29.8000,1/21/2006,Special Milk Program For Children,MILK_81530,2006/01/21 #: MILK_81530,01/21/2006,12060-20500-82079-2006,13,12060-20500-82079-170005,QE-3 03/31,
13,Bozrah,0000000013,002,02,01300,12060-20500-82079-2006-170005-,1,31.6100,3/22/2006,Special Milk Program For Children,MILK_81757,2006/03/22 #: MILK_81757,03/22/2006,12060-20500-82079-2006,13,12060-20500-82079-170005,QE-3 03/31,
13,Bozrah,0000000013,002,02,01300,12060-20500-82079-2006-170005-,1,10.0300,5/25/2006,Special Milk Program For Children,MILK_81912,2006/05/25 #: MILK_81912,05/25/2006,12060-20500-82079-2006,13,12060-20500-82079-170005,QE-4 06/30,
13,Bozrah,0000000013,002,02,01300,12060-20500-82079-2006-170005-,1,33.9600,4/20/2006,Special Milk Program For Children,MILK_81842,2006/04/20 #: MILK_81842,04/20/2006,12060-20500-82079-2006,13,12060-20500-82079-170005,QE-4 06/30,
13,Bozrah,0000000013,002,02,01300,12060-20500-82079-2006-170005-,1,30.3500,6/20/2006,Special Milk Program For Children,MILK_92358,2006/06/20 #: MILK_92358,06/20/2006,12060-20500-82079-2006,13,12060-20500-82079-170005,QE-4 06/30,
13,Bozrah,0000000013,002,02,01300,12060-20560-82079-2005-170005-,1,1280.3500,8/30/2005,National School Lunch,LNCH_81130,2005/08/30 #: LNCH_81130,08/30/2005,12060-20560-82079-2005,13,12060-20560-82079-170005,QE-1 09/30,
13,Bozrah,0000000013,002,02,01300,12060-20560-82079-2005-170005-,1,1884.6200,7/22/2005,National School Lunch,LNCH_81044,2005/07/22 #: LNCH_81044,07/22/2005,12060-20560-82079-2005,13,12060-20560-82079-170005,QE-1 09/30,
13,Bozrah,0000000013,002,02,01300,12060-20560-82079-2005-170005-,1,67.2000,9/27/2005,National School Lunch,SLNCH_81223,2005/09/27 #: SLNCH_81223,09/27/2005,12060-20560-82079-2005,13,12060-20560-82079-170005,QE-1 09/30,
13,Bozrah,0000000013,002,02,01300,12060-20560-82079-2005-170005-,1,2056.0800,11/21/2005,National School Lunch,SLNCH_81349,2005/11/21 #: SLNCH_81349,11/21/2005,12060-20560-82079-2005,13,12060-20560-82079-170005,QE-2 12/31,
13,Bozrah,0000000013,002,02,01300,12060-20560-82079-2006-170005-,1,1519.1600,2/28/2006,National School Lunch,LNCH_81668,2006/02/28 #: LNCH_81668,02/28/2006,12060-20560-82079-2006,13,12060-20560-82079-170005,QE-3 03/31,
13,Bozrah,0000000013,002,02,01300,12060-20560-82079-2006-170005-,1,1986.8600,12/22/2005,National School Lunch,LNCH_81464,2005/12/22 #: LNCH_81464,12/22/2005,12060-20560-82079-2006,13,12060-20560-82079-170005,QE-2 12/31,
13,Bozrah,0000000013,002,02,01300,12060-20560-82079-2006-170005-,1,1685.4400,1/21/2006,National School Lunch,LNCH_81534,2006/01/21 #: LNCH_81534,01/21/2006,12060-20560-82079-2006,13,12060-20560-82079-170005,QE-3 03/31,
13,Bozrah,0000000013,002,02,01300,12060-20560-82079-2006-170005-,1,1651.7600,3/22/2006,National School Lunch,LNCH_81764,2006/03/22 #: LNCH_81764,03/22/2006,12060-20560-82079-2006,13,12060-20560-82079-170005,QE-3 03/31,
13,Bozrah,0000000013,002,02,01300,12060-20560-82079-2006-170005-,1,2096.7200,5/25/2006,National School Lunch,LNCH_81918,2006/05/25 #: LNCH_81918,05/25/2006,12060-20560-82079-2006,13,12060-20560-82079-170005,QE-4 06/30,
13,Bozrah,0000000013,002,02,01300,12060-20560-82079-2006-170005-,1,1564.6000,4/20/2006,National School Lunch,LNCH_81849,2006/04/20 #: LNCH_81849,04/20/2006,12060-20560-82079-2006,13,12060-20560-82079-170005,QE-4 06/30,
13,Bozrah,0000000013,002,02,01300,12060-20560-82079-2006-170005-,1,1292.2800,6/20/2006,National School Lunch,LNCH_92365,2006/06/20 #: LNCH_92365,06/20/2006,12060-20560-82079-2006,13,12060-20560-82079-170005,QE-4 06/30,
13,Bozrah,0000000013,001,00,,12060-20679-82070-2006-170002-,1,6156.0000,10/1/2005,Title I Improving Basic Programs,CM_OCT2005_81228,2005/10/01 #: CM_OCT2005_81228,10/01/2005,12060-20679-82070-2006,13,12060-20679-82070-170002,QE-2 12/31,
13,Bozrah,0000000013,001,00,,12060-20679-82070-2006-170002-,1,28844.0000,2/1/2006,Title I Improving Basic Programs,CM_FEB2006_81543,2006/02/01 #: CM_FEB2006_81543,02/01/2006,12060-20679-82070-2006,13,12060-20679-82070-170002,QE-3 03/31,
13,Bozrah,0000000013,001,00,,12060-20679-82070-2006-170002-,1,5000.0000,3/1/2006,Title I Improving Basic Programs,CM_MAR2006_81687,2006/03/01 #: CM_MAR2006_81687,03/01/2006,12060-20679-82070-2006,13,12060-20679-82070-170002,QE-3 03/31,
13,Bozrah,0000000013,001,00,,12060-20679-82070-2006-170002-,1,1040.0000,5/3/2006,Title I Improving Basic Programs,CM_MAY2006_81854,2006/05/03 #: CM_MAY2006_81854,05/03/2006,12060-20679-82070-2006,13,12060-20679-82070-170002,QE-4 06/30,
13,Bozrah,0000000013,001,00,,12060-20826-82079-2006-170002-,1,730.0000,2/1/2006,Title II Part D Technology,CM_FEB2006_81544,2006/02/01 #: CM_FEB2006_81544,02/01/2006,12060-20826-82079-2006,13,12060-20826-82079-170002,QE-3 03/31,
13,Bozrah,0000000013,001,00,,12060-20858-84131-2006-170002-,1,1755.0000,10/1/2005,Title II-Part A Teachers,CM_OCT2005_81229,2005/10/01 #: CM_OCT2005_81229,10/01/2005,12060-20858-84131-2006,13,12060-20858-84131-170002,QE-2 12/31,
13,Bozrah,0000000013,001,00,,12060-20858-84131-2006-170002-,1,7245.0000,2/1/2006,Title II-Part A Teachers,CM_FEB2006_81545,2006/02/01 #: CM_FEB2006_81545,02/01/2006,12060-20858-84131-2006,13,12060-20858-84131-170002,QE-3 03/31,
13,Bozrah,0000000013,001,00,,12060-20858-84131-2006-170002-,1,2699.0000,3/1/2006,Title II-Part A Teachers,CM_MAR2006_81726,2006/03/01 #: CM_MAR2006_81726,03/01/2006,12060-20858-84131-2006,13,12060-20858-84131-170002,QE-3 03/31,
13,Bozrah,0000000013,001,00,,12060-20873-84131-2006-170002-,1,202.0000,10/1/2005,Title IV - Safe & Drug Free Schools,CM_OCT2005_81230,2005/10/01 #: CM_OCT2005_81230,10/01/2005,12060-20873-84131-2006,13,12060-20873-84131-170002,QE-2 12/31,
13,Bozrah,0000000013,001,00,,12060-20873-84131-2006-170002-,1,1143.0000,2/1/2006,Title IV - Safe & Drug Free Schools,CM_FEB2006_81546,2006/02/01 #: CM_FEB2006_81546,02/01/2006,12060-20873-84131-2006,13,12060-20873-84131-170002,QE-3 03/31,
13,Bozrah,0000000013,001,00,,12060-20909-84131-2006-170002-,1,106.0000,11/29/2005,Title V-Innovative Education Strategies,CM_DEC2005_81421,2005/11/29 #: CM_DEC2005_81421,11/29/2005,12060-20909-84131-2006,13,12060-20909-84131-170002,QE-2 12/31,
13,Bozrah,0000000013,001,00,,12060-20909-84131-2006-170002-,1,598.0000,2/1/2006,Title V-Innovative Education Strategies,CM_FEB2006_81547,2006/02/01 #: CM_FEB2006_81547,02/01/2006,12060-20909-84131-2006,13,12060-20909-84131-170002,QE-3 03/31,
13,Bozrah,0000000013,001,00,,12060-20977-82032-2006-170002-,1,9841.0000,9/1/2005,IDEA-Part B- Section 611,CM_SEP2005_81169,2005/09/01 #: CM_SEP2005_81169,09/01/2005,12060-20977-82032-2006,13,12060-20977-82032-170002,QE-1 09/30,
13,Bozrah,0000000013,001,00,,12060-20977-82032-2006-170002-,1,15159.0000,10/1/2005,IDEA-Part B- Section 611,CM_OCT2005_81231,2005/10/01 #: CM_OCT2005_81231,10/01/2005,12060-20977-82032-2006,13,12060-20977-82032-170002,QE-2 12/31,
13,Bozrah,0000000013,001,00,,12060-20977-82032-2006-170002-,1,7000.0000,10/26/2005,IDEA-Part B- Section 611,CM_NOV2005_81290,2005/10/26 #: CM_NOV2005_81290,10/26/2005,12060-20977-82032-2006,13,12060-20977-82032-170002,QE-2 12/31,
13,Bozrah,0000000013,001,00,,12060-20977-82032-2006-170002-,1,8000.0000,12/29/2005,IDEA-Part B- Section 611,CM_JAN2006_81508,2005/12/29 #: CM_JAN2006_81508,12/29/2005,12060-20977-82032-2006,13,12060-20977-82032-170002,QE-2 12/31,
13,Bozrah,0000000013,001,00,,12060-20977-82032-2006-170002-,1,5000.0000,2/1/2006,IDEA-Part B- Section 611,CM_FEB2006_81548,2006/02/01 #: CM_FEB2006_81548,02/01/2006,12060-20977-82032-2006,13,12060-20977-82032-170002,QE-3 03/31,
