City,report_year,FTE Count,EDSIGHT_ENROLLMENT,Teacher FTE Count,Counselor FTE Count,has_nulls,Education spending,Inter_Gov_Rev,Enrollment,Grant Payments,wealth_rank
NAUGATUCK,2015,655.0,4316.0,232.5,31.5,False,64498577.0,37060076.0,4558.19,31042620.0,154.0
NAUGATUCK,2016,971.4,4246.0,240.1,30.5,False,66980264.0,37437473.0,4495.58,30710940.0,154.0
NAUGATUCK,2017,573.9,4281.0,249.9,33.1,False,,,,30566076.0,154.0
NAUGATUCK,2018,634.7,4244.0,248.7,31.6,False,,,,30255304.0,154.0
NEW BRITAIN,2002,406.8,,,,True,,,,,166.0
NEW BRITAIN,2003,1335.9000000000005,,584.2,57.0,False,,,,,166.0
NEW BRITAIN,2004,1319.8000000000004,,587.3,59.6,False,,,,59156962.0,166.0
NEW BRITAIN,2005,1278.7,,578.4,55.0,False,,,,60670804.0,166.0
NEW BRITAIN,2006,1346.1,,594.6,57.0,False,,,,62658573.0,166.0
NEW BRITAIN,2007,1369.0,,606.7,58.5,False,120623000.0,98569000.0,11230.13,64079306.0,166.0
NEW BRITAIN,2008,1357.0000000000002,10719.0,602.4,56.5,False,160456000.0,138925000.0,10984.91,69442815.0,166.0
NEW BRITAIN,2009,1337.5,10496.0,577.3,57.5,False,129357000.0,106705000.0,10814.58,73168139.0,166.0
NEW BRITAIN,2010,1381.6,10318.0,592.6,58.5,False,120254000.0,94014000.0,10873.74,73368358.0,166.0
NEW BRITAIN,2011,1356.5,10222.0,557.6,60.1,False,118812000.0,92313000.0,10871.04,72677091.0,166.0
NEW BRITAIN,2012,1362.0,10268.0,541.3,57.8,False,132786000.0,106402000.0,11011.87,72337905.0,166.0
NEW BRITAIN,2013,1379.4,10322.0,516.1,56.6,False,133504000.0,103939000.0,11186.16,73633363.0,166.0
NEW BRITAIN,2014,1237.6,10136.0,564.1,58.5,False,141020000.0,107833000.0,11002.51,79530327.0,166.0
NEW BRITAIN,2015,1202.9,10101.0,559.9,56.0,False,138100000.0,103914000.0,11157.76,83511138.0,166.0
NEW BRITAIN,2016,1292.3,10071.0,573.4,53.7,False,139867000.0,106451000.0,11355.38,84703658.0,166.0
NEW BRITAIN,2017,1297.6,10144.0,578.7,53.7,False,,,,85186407.0,166.0
NEW BRITAIN,2018,1292.9,10064.0,571.5,56.5,False,,,,84605759.0,166.0
NEW CANAAN,2002,169.2,,,,True,,,,,2.0
NEW CANAAN,2003,613.9000000000002,,274.4,23.3,False,,,,,2.0
NEW CANAAN,2004,632.6,,282.9,24.0,False,,,,823103.0,2.0
NEW CANAAN,2005,647.5999999999998,,287.2,26.0,False,,,,991720.0,2.0
NEW CANAAN,2006,677.2,,283.9,25.6,False,,,,1000066.0,2.0
NEW CANAAN,2007,698.3000000000003,,293.3,26.2,False,65091068.0,5597597.0,4153.73,1011944.0,2.0
NEW CANAAN,2008,678.8000000000002,4130.0,285.8,25.8,False,67946645.0,6897458.0,4110.28,1470548.0,2.0
NEW CANAAN,2009,691.7,4104.0,288.4,26.2,False,73881559.0,7323442.0,4106.2,1498353.0,2.0
NEW CANAAN,2010,723.0000000000001,4091.0,289.5,25.6,False,74379919.0,7219666.0,4094.29,1498811.0,2.0
NEW CANAAN,2011,717.6,4143.0,290.1,27.6,False,77196076.0,7694430.0,4175.21,1536645.0,2.0
NEW CANAAN,2012,750.9,4173.0,296.8,28.4,False,79172586.0,10348019.0,4207.93,1545147.0,2.0
NEW CANAAN,2013,763.0,4223.0,301.1,29.1,False,82762324.0,10875400.0,4220.54,1545870.0,2.0
NEW CANAAN,2014,758.7,4192.0,298.0,28.7,False,86457443.0,14458604.0,4228.01,1624226.0,2.0
NEW CANAAN,2015,772.1999999999997,4213.0,300.5,28.1,False,90682407.0,12358742.0,4253.69,1542884.0,2.0
NEW CANAAN,2016,778.5,4227.0,299.7,29.1,False,92082006.0,12617362.0,4262.56,1198644.0,2.0
NEW CANAAN,2017,788.9000000000003,4260.0,309.9,28.6,False,,,,372630.0,2.0
NEW CANAAN,2018,786.5999999999997,4237.0,302.1,29.7,False,,,,357804.0,2.0
NEW FAIRFIELD,2002,138.7,,,,True,,,,,53.0
NEW FAIRFIELD,2003,392.9,,183.1,14.0,False,,,,,53.0
NEW FAIRFIELD,2004,397.9,,188.2,15.5,False,,,,3725899.0,53.0
NEW FAIRFIELD,2005,420.9,,184.4,16.4,False,,,,3902745.0,53.0
NEW FAIRFIELD,2006,434.5,,184.4,15.4,False,,,,3978250.0,53.0
NEW FAIRFIELD,2007,447.5,,184.6,15.6,False,28103170.0,7408868.0,3025.18,4000117.0,53.0
NEW FAIRFIELD,2008,459.4,3048.0,181.4,16.0,False,29784853.0,7997963.0,3006.6,4228621.0,53.0
NEW FAIRFIELD,2009,446.7,3056.0,179.8,15.8,False,30966360.0,8424278.0,3025.2,4416820.0,53.0
NEW FAIRFIELD,2010,434.7,3031.0,179.1,15.8,False,31846816.0,8513528.0,2984.6,4417038.0,53.0
NEW FAIRFIELD,2011,429.4,2920.0,178.1,16.1,False,32264595.0,8392917.0,2869.0,4408279.0,53.0
NEW FAIRFIELD,2012,410.6,2878.0,173.7,16.1,False,33498893.0,9316070.0,2807.16,4414505.0,53.0
NEW FAIRFIELD,2013,409.8,2805.0,177.2,15.1,False,34611870.0,9685455.0,2724.56,4463333.0,53.0
NEW FAIRFIELD,2014,404.6,2730.0,171.7,15.6,False,35664277.0,9952002.0,2642.89,4424606.0,53.0
NEW FAIRFIELD,2015,411.6,2662.0,172.5,16.8,False,35540155.0,9003763.0,2549.11,4461430.0,53.0
NEW FAIRFIELD,2016,398.6,2497.0,167.9,15.8,False,36936252.0,9601063.0,2425.67,4443268.0,53.0
NEW FAIRFIELD,2017,401.2,2394.0,165.7,14.8,False,,,,4325815.0,53.0
NEW FAIRFIELD,2018,405.1,2308.0,164.1,15.8,False,,,,3782872.0,53.0
NEW HARTFORD,2002,41.5,,,,True,,,,,97.0
NEW HARTFORD,2003,97.9,,38.0,1.2,False,,,,,97.0
NEW HARTFORD,2004,101.79999999999998,,38.4,1.2,False,,,,,97.0
NEW HARTFORD,2005,103.2,,37.4,1.6,False,,,,,97.0
NEW HARTFORD,2006,106.5,,37.9,1.8,False,,,,,97.0
NEW HARTFORD,2007,102.9,,39.0,2.0,False,14007269.0,3757718.0,1156.29,,97.0
NEW HARTFORD,2008,100.8,618.0,39.0,2.0,False,17203654.0,7275891.0,1141.81,,97.0
NEW HARTFORD,2009,122.9,620.0,38.1,2.0,False,15697795.0,5069887.0,1157.25,,97.0
NEW HARTFORD,2010,118.1,632.0,39.1,2.0,False,15906763.0,4526486.0,1139.44,,97.0
NEW HARTFORD,2011,114.9,610.0,32.8,2.0,False,16105201.0,5898852.0,1129.6,,97.0
NEW HARTFORD,2012,103.8,583.0,31.3,2.0,False,16544942.0,4965034.0,1136.09,,97.0
NEW HARTFORD,2013,104.6,567.0,30.3,2.0,False,17248837.0,5040782.0,1123.4,,97.0
NEW HARTFORD,2014,108.0,545.0,33.8,2.0,False,17925220.0,5105988.0,1104.33,,97.0
NEW HARTFORD,2015,109.6,506.0,32.0,2.0,False,18139405.0,5236397.0,1059.33,,97.0
NEW HARTFORD,2016,100.9,470.0,31.2,2.0,False,18606770.0,5313625.0,1030.53,,97.0
NEW HARTFORD,2017,102.1,444.0,31.7,2.0,False,,,,,97.0
NEW HARTFORD,2018,97.0,456.0,30.7,2.0,False,,,,,97.0
NEW HAVEN,2002,1044.4,,,,True,,,,,162.0
NEW HAVEN,2003,3049.6,,1092.7,80.2,False,,,,,162.0
NEW HAVEN,2004,3049.700000000001,,1155.5,91.7,False,,,,123269194.0,162.0
NEW HAVEN,2005,3214.1,,1223.5,95.0,False,,,,124190833.0,162.0
NEW HAVEN,2006,3308.200000000001,,1263.1,91.9,False,,,,127954358.0,162.0
NEW HAVEN,2007,3150.8,,1258.5,96.2,False,179948440.0,213875363.0,18928.27,128296594.0,162.0
NEW HAVEN,2008,3160.0999999999995,19981.0,1280.9,97.2,False,256210171.0,289221907.0,18546.95,134383737.0,162.0
NEW HAVEN,2009,3173.6,19848.0,1284.2,98.1,False,192024547.0,226037552.0,18074.31,141074791.0,162.0
NEW HAVEN,2010,3154.4,19947.0,1309.6,104.0,False,194071482.0,228896975.0,17704.41,142267113.0,162.0
NEW HAVEN,2011,3275.4,20194.0,1341.5,109.0,False,193103792.0,227634807.0,17720.41,142379255.0,162.0
NEW HAVEN,2012,3178.5,20648.0,1380.1,113.0,False,203686746.0,237628410.0,18002.23,142410001.0,162.0
NEW HAVEN,2013,3105.7,21246.0,1413.6,113.1,False,204422059.0,234142830.0,18412.5,145370546.0,162.0
NEW HAVEN,2014,4053.4,21420.0,1416.5,118.1,False,210739315.0,241889965.0,18738.35,151255860.0,162.0
NEW HAVEN,2015,3781.400000000001,21711.0,1381.1,117.0,False,214438961.0,248893667.0,19121.98,151897331.0,162.0
NEW HAVEN,2016,3235.2,21725.0,1405.1,123.8,False,214734762.0,245394710.0,19066.83,157716374.0,162.0
NEW HAVEN,2017,3320.2,21981.0,1437.2,143.8,False,,,,154698080.0,162.0
NEW HAVEN,2018,3466.9,21518.0,1408.6,138.8,False,,,,153987169.0,162.0
NEW LONDON,2002,129.5,,,,True,,,,,164.0
NEW LONDON,2003,504.4,,215.0,18.5,False,,,,,164.0
NEW LONDON,2004,452.5,,211.2,19.1,False,,,,19419205.0,164.0
NEW LONDON,2005,470.9,,203.4,18.8,False,,,,19595858.0,164.0
NEW LONDON,2006,447.4,,179.4,18.5,False,,,,20215691.0,164.0
NEW LONDON,2007,457.3,,180.2,18.3,False,40042646.0,36743503.0,3453.33,20224178.0,164.0
NEW LONDON,2008,482.90000000000015,2933.0,184.4,18.3,False,52721171.0,48716788.0,3380.86,21283462.0,164.0
NEW LONDON,2009,503.5,3105.0,189.0,20.2,False,42649594.0,38619961.0,3505.52,22201285.0,164.0
NEW LONDON,2010,482.9,3020.0,185.9,18.8,False,39208343.0,34147546.0,3467.5,22321148.0,164.0
NEW LONDON,2011,473.2,3106.0,185.4,19.2,False,39588608.0,35205329.0,3555.19,22641064.0,164.0
NEW LONDON,2012,493.3,2998.0,187.3,20.6,False,43863439.0,38557674.0,3508.54,22471192.0,164.0
NEW LONDON,2013,453.2,3107.0,166.1,16.4,False,43167950.0,37310111.0,3577.2,23369587.0,164.0
NEW LONDON,2014,473.8,3115.0,179.2,17.4,False,45031924.0,37911660.0,3532.73,24654799.0,164.0
NEW LONDON,2015,511.6,3253.0,189.8,19.0,False,45127644.0,36527698.0,3594.91,25330623.0,164.0
NEW LONDON,2016,557.1,3381.0,197.2,18.8,True,46918298.0,36544314.0,3605.2,26394029.0,164.0
NEW LONDON,2017,313.4000000000001,3559.0,208.7,18.8,True,,,,26054217.0,164.0
NEW LONDON,2018,687.1999999999997,3700.0,235.5,20.8,True,,,,25099896.0,164.0
NEW MILFORD,2002,248.0,,,,True,,,,,77.0
NEW MILFORD,2003,743.0000000000001,,295.6,20.0,False,,,,,77.0
NEW MILFORD,2004,740.3000000000003,,299.5,20.0,False,,,,10236449.0,77.0
NEW MILFORD,2005,741.1,,287.4,21.0,False,,,,10510805.0,77.0
NEW MILFORD,2006,759.1,,285.0,19.5,False,,,,10617176.0,77.0
NEW MILFORD,2007,764.1000000000001,,291.1,22.0,False,56479279.0,18839620.0,4944.54,10769214.0,77.0
NEW MILFORD,2008,769.8000000000003,5034.0,291.2,22.5,False,75142150.0,35086420.0,4918.78,11432912.0,77.0
NEW MILFORD,2009,809.4,4922.0,293.2,22.5,False,61372519.0,21327588.0,4812.11,11959748.0,77.0
NEW MILFORD,2010,809.8000000000003,4883.0,285.8,22.5,False,60425864.0,19563915.0,4775.94,11872777.0,77.0
NEW MILFORD,2011,774.0,4773.0,268.0,22.5,False,63361649.0,21043666.0,4649.16,11906005.0,77.0
NEW MILFORD,2012,781.2999999999997,4688.0,283.8,22.5,False,64012160.0,22747545.0,4586.98,11924662.0,77.0
NEW MILFORD,2013,786.8000000000003,4620.0,278.5,22.5,False,63309161.0,23289243.0,4531.27,12112981.0,77.0
NEW MILFORD,2014,759.3,4504.0,267.8,22.5,False,66335339.0,24262031.0,4425.4,12035509.0,77.0
NEW MILFORD,2015,769.8,4362.0,270.5,21.5,False,68604228.0,24240229.0,4291.43,12056908.0,77.0
NEW MILFORD,2016,759.4,4245.0,276.7,24.5,False,70948347.0,24998442.0,4153.42,12094852.0,77.0
NEW MILFORD,2017,775.4999999999999,4217.0,275.0,25.5,False,,,,11773865.0,77.0
NEW MILFORD,2018,754.7,4133.0,264.6,24.5,False,,,,10081582.0,77.0
NEWINGTON,2002,165.5,,,,True,,,,,101.0
NEWINGTON,2003,594.5,,276.5,16.9,False,,,,,101.0
NEWINGTON,2004,628.8,,280.8,18.4,False,,,,9383303.0,101.0
NEWINGTON,2005,614.7,,284.1,18.2,False,,,,9916371.0,101.0
NEWINGTON,2006,634.8,,288.3,18.2,False,,,,10302435.0,101.0
NEWINGTON,2007,630.8,,288.4,18.2,False,53590000.0,15453000.0,4577.98,10394743.0,101.0
NEWINGTON,2008,635.7,4566.0,285.4,19.2,False,73635000.0,35474000.0,4553.21,12093113.0,101.0
NEWINGTON,2009,653.6000000000001,4533.0,290.0,23.2,False,60397000.0,21903000.0,4525.1,12629330.0,101.0
NEWINGTON,2010,652.1,4492.0,286.2,23.2,False,63212000.0,22932000.0,4503.98,12648380.0,101.0
NEWINGTON,2011,648.4000000000002,4447.0,282.9,23.2,False,64499000.0,22272000.0,4500.94,12590146.0,101.0
NEWINGTON,2012,629.6999999999998,4378.0,268.7,23.4,False,68303000.0,27134000.0,4476.9,12671585.0,101.0
NEWINGTON,2013,652.3,4343.0,264.7,23.4,False,69551000.0,24567000.0,4452.04,12901499.0,101.0
NEWINGTON,2014,665.8,4244.0,269.5,24.4,False,74223000.0,26354000.0,4382.7,12914680.0,101.0
NEWINGTON,2015,671.4000000000002,4127.0,273.7,25.0,False,74223000.0,25440000.0,4317.41,13062892.0,101.0
NEWINGTON,2016,675.5,4060.0,268.9,25.0,False,76094000.0,26151000.0,4238.39,13161718.0,101.0
NEWINGTON,2017,676.1,4069.0,265.8,24.0,False,,,,12968010.0,101.0
NEWINGTON,2018,670.5,4078.0,260.7,24.0,False,,,,11262873.0,101.0
NEWTOWN,2002,217.1,,,,True,,,,,43.0
NEWTOWN,2003,666.3,,309.4,17.9,False,,,,,43.0
NEWTOWN,2004,768.8000000000003,,311.0,19.3,False,,,,3679841.0,43.0
NEWTOWN,2005,790.4000000000003,,325.5,21.9,False,,,,3863162.0,43.0
NEWTOWN,2006,799.6,,325.7,20.1,False,,,,3957423.0,43.0
NEWTOWN,2007,808.6,,340.1,21.1,False,62710766.0,10233003.0,5784.45,4015426.0,43.0
NEWTOWN,2008,833.4000000000003,5663.0,339.4,23.1,False,79232308.0,24452450.0,5747.07,4175709.0,43.0
NEWTOWN,2009,868.1,5612.0,343.0,20.2,False,70846082.0,13238745.0,5626.98,4387367.0,43.0
NEWTOWN,2010,869.8,5510.0,339.4,21.2,False,69998613.0,11984235.0,5534.24,4290943.0,43.0
NEWTOWN,2011,839.3000000000003,5464.0,328.1,23.0,False,72045166.0,12282389.0,5567.79,4332462.0,43.0
NEWTOWN,2012,827.6,5316.0,334.5,22.7,False,74459845.0,14748930.0,5423.83,4337276.0,43.0
NEWTOWN,2013,830.2000000000003,5159.0,336.0,24.7,False,74874327.0,14999779.0,5189.01,4326611.0,43.0
NEWTOWN,2014,861.8000000000003,4920.0,343.5,36.2,False,79695025.0,16438269.0,5019.93,4436925.0,43.0
NEWTOWN,2015,844.1,4767.0,320.4,33.7,False,78608340.0,15304723.0,4857.14,4398056.0,43.0
NEWTOWN,2016,829.4000000000003,4588.0,315.3,32.7,False,79390666.0,16346850.0,4677.36,4787409.0,43.0
NEWTOWN,2017,820.6999999999997,4470.0,304.0,32.7,False,,,,5032852.0,43.0
NEWTOWN,2018,814.0,4407.0,300.8,30.1,False,,,,4254799.0,43.0
NORFOLK,2002,9.1,,,,True,,,,,27.0
NORFOLK,2003,32.1,,10.8,0.6,False,,,,,27.0
NORFOLK,2004,32.4,,11.1,0.6,False,,,,,27.0
NORFOLK,2005,33.800000000000004,,11.1,0.6,False,,,,,27.0
NORFOLK,2006,31.8,,11.1,0.6,False,,,,,27.0
NORFOLK,2007,32.5,,11.8,0.6,False,4098774.0,855547.0,275.64,,27.0
NORFOLK,2008,33.2,168.0,11.8,0.6,False,4548555.0,1641612.0,265.87,,27.0
NORFOLK,2009,33.2,157.0,11.1,0.6,False,4071838.0,1015625.0,259.34,,27.0
NORFOLK,2010,32.7,144.0,10.1,0.6,False,4117544.0,836224.0,252.58,,27.0
NORFOLK,2011,32.599999999999994,141.0,10.1,0.6,False,4414170.0,911307.0,246.98,,27.0
NORFOLK,2012,31.3,124.0,10.1,0.6,False,4437501.0,972549.0,228.02,,27.0
NORFOLK,2013,30.7,121.0,9.5,0.6,False,4442161.0,945885.0,221.53,,27.0
NORFOLK,2014,28.3,117.0,8.3,0.7,False,4516476.0,1014179.0,218.09,,27.0
NORFOLK,2015,28.1,116.0,9.4,,True,4588779.0,1041981.0,207.02,,27.0
NORFOLK,2016,27.4,116.0,9.4,,True,4469222.0,1069313.0,205.41,,27.0
NORFOLK,2017,25.9,102.0,8.7,,True,,,,,27.0
NORFOLK,2018,26.5,95.0,8.4,,True,,,,,27.0
NORTH BRANFORD,2002,111.4,,,,True,,,,,84.0
NORTH BRANFORD,2003,340.7,,139.0,12.5,False,,,,,84.0
NORTH BRANFORD,2004,352.50000000000006,,136.5,12.6,False,,,,6524123.0,84.0
NORTH BRANFORD,2005,351.3,,135.4,12.7,False,,,,6839249.0,84.0
NORTH BRANFORD,2006,362.9,,138.8,12.9,False,,,,7028784.0,84.0
NORTH BRANFORD,2007,371.9,,140.2,13.2,False,26964963.0,9533827.0,2544.62,7046164.0,84.0
NORTH BRANFORD,2008,370.3,2434.0,140.6,12.4,False,35671506.0,18384827.0,2530.56,7781158.0,84.0
NORTH BRANFORD,2009,386.0,2401.0,141.1,13.7,False,29728194.0,11618690.0,2499.36,8137406.0,84.0
NORTH BRANFORD,2010,372.3,2342.0,141.3,13.7,False,30387476.0,10535580.0,2432.91,8092417.0,84.0
NORTH BRANFORD,2011,373.3,2293.0,139.7,12.7,False,30843547.0,10622684.0,2360.13,8114134.0,84.0
NORTH BRANFORD,2012,370.69999999999993,2187.0,141.0,12.7,False,32241566.0,12310884.0,2277.87,8126116.0,84.0
NORTH BRANFORD,2013,375.0,2094.0,137.4,12.1,False,32125690.0,12329642.0,2187.28,8211217.0,84.0
NORTH BRANFORD,2014,336.1,2018.0,134.3,12.1,False,33134078.0,12177678.0,2115.54,8249424.0,84.0
NORTH BRANFORD,2015,353.6,1969.0,132.0,12.7,False,32867738.0,11754418.0,2043.18,8204193.0,84.0
NORTH BRANFORD,2016,341.6,1889.0,124.1,13.0,False,33357496.0,11964082.0,1958.51,8192356.0,84.0
NORTH BRANFORD,2017,338.5,1842.0,124.2,12.0,False,,,,8061007.0,84.0
NORTH BRANFORD,2018,331.4,1784.0,121.2,12.0,False,,,,7035082.0,84.0
NORTH CANAAN,2007,,,,,,6878547.0,2887860.0,474.6,,119.0
NORTH CANAAN,2008,,,,,,8227379.0,4106173.0,474.25,,119.0
NORTH CANAAN,2009,,,,,,7734833.0,3128668.0,463.1,,119.0
NORTH CANAAN,2010,,,,,,7902846.0,3087488.0,455.4,,119.0
NORTH CANAAN,2011,,,,,,8183328.0,2729132.0,444.05,,119.0
NORTH CANAAN,2012,,,,,,8163226.0,2769732.0,426.84,,119.0
NORTH CANAAN,2013,,,,,,8519198.0,2807012.0,439.1,,119.0
NORTH CANAAN,2014,,,,,,8765855.0,2752469.0,433.3,,119.0
NORTH CANAAN,2015,,,,,,9389722.0,3242504.0,402.05,,119.0
NORTH CANAAN,2016,,,,,,9262495.0,3222424.0,389.6,,119.0
NORTH HAVEN,2002,141.0,,,,True,,,,,70.0
NORTH HAVEN,2003,504.3,,236.8,18.6,False,,,,,70.0
NORTH HAVEN,2004,499.1,,237.0,18.2,False,,,,1588965.0,70.0
NORTH HAVEN,2005,497.6,,232.8,18.2,False,,,,1697245.0,70.0
NORTH HAVEN,2006,532.2,,235.6,20.0,False,,,,1751756.0,70.0
NORTH HAVEN,2007,510.9,,231.6,19.0,False,41162636.0,6534654.0,3984.65,1773215.0,70.0
NORTH HAVEN,2008,521.0,3897.0,236.2,18.6,False,43745733.0,8098936.0,3902.1,2649194.0,70.0
NORTH HAVEN,2009,528.4,3836.0,240.6,20.6,False,45468390.0,9138538.0,3846.91,3145999.0,70.0
NORTH HAVEN,2010,519.8000000000002,3712.0,239.2,21.0,False,45524362.0,8802832.0,3736.64,3265927.0,70.0
NORTH HAVEN,2011,510.0,3624.0,234.2,20.6,False,47701735.0,8729212.0,3635.3,3214769.0,70.0
NORTH HAVEN,2012,508.5,3580.0,232.5,21.6,False,49716236.0,10631965.0,3607.9,3226981.0,70.0
NORTH HAVEN,2013,501.80000000000007,3537.0,234.3,18.6,False,50439271.0,10779393.0,3561.96,3328360.0,70.0
NORTH HAVEN,2014,497.1,3402.0,233.4,18.6,False,53235992.0,10399054.0,3449.01,3403195.0,70.0
NORTH HAVEN,2015,507.1,3312.0,221.8,20.2,False,54392877.0,10825225.0,3359.48,3437090.0,70.0
NORTH HAVEN,2016,494.4,3188.0,225.0,19.2,False,55280150.0,11075271.0,3245.53,3850852.0,70.0
NORTH HAVEN,2017,523.7,3162.0,233.4,20.6,False,,,,3888685.0,70.0
NORTH HAVEN,2018,518.8,3159.0,232.4,21.2,False,,,,3275753.0,70.0
NORTH STONINGTON,2002,38.6,,,,True,,,,,103.0
NORTH STONINGTON,2003,167.8,,67.8,4.0,False,,,,,103.0
NORTH STONINGTON,2004,162.90000000000003,,66.7,4.0,False,,,,2474718.0,103.0
NORTH STONINGTON,2005,169.2,,69.2,4.0,False,,,,2577006.0,103.0
NORTH STONINGTON,2006,167.6,,66.2,4.0,False,,,,2668314.0,103.0
NORTH STONINGTON,2007,171.60000000000005,,63.7,5.0,False,11367059.0,5238396.0,820.69,2649386.0,103.0
NORTH STONINGTON,2008,169.0,805.0,63.6,4.0,False,11524609.0,5604145.0,822.91,2740815.0,103.0
NORTH STONINGTON,2009,166.60000000000005,794.0,64.8,5.0,False,11613316.0,5753989.0,805.73,2913921.0,103.0
NORTH STONINGTON,2010,160.89999999999995,792.0,64.6,5.0,False,11909344.0,5581009.0,815.53,2885107.0,103.0
NORTH STONINGTON,2011,159.5,796.0,64.6,5.0,False,11853078.0,5723802.0,813.32,2891762.0,103.0
NORTH STONINGTON,2012,157.0,781.0,65.6,5.0,False,13260002.0,6324903.0,810.52,2892545.0,103.0
NORTH STONINGTON,2013,153.4,764.0,64.0,5.0,False,13413630.0,7005458.0,780.99,2906538.0,103.0
NORTH STONINGTON,2014,156.2,751.0,64.8,5.0,False,14097174.0,6418043.0,785.69,2906538.0,103.0
NORTH STONINGTON,2015,155.20000000000005,741.0,64.8,5.0,False,13634499.0,5623309.0,776.0599999999997,2906761.0,103.0
NORTH STONINGTON,2016,155.1,728.0,65.5,5.0,False,14169602.0,5698980.0,751.9199999999997,2899696.0,103.0
NORTH STONINGTON,2017,157.9,731.0,65.3,5.0,False,,,,2834469.0,103.0
NORTH STONINGTON,2018,152.4,752.0,64.1,5.0,False,,,,2463918.0,103.0
NORWALK,2002,508.4,,,,True,,,,,37.0
NORWALK,2003,1500.9,,708.4,53.8,False,,,,,37.0
NORWALK,2004,1493.6999999999994,,689.9,55.8,False,,,,8325127.0,37.0
NORWALK,2005,1516.9999999999993,,690.6,55.5,False,,,,8345099.0,37.0
NORWALK,2006,1576.9999999999998,,710.2,57.5,False,,,,8644467.0,37.0
NORWALK,2007,1565.9,,727.8,58.5,False,145969257.0,28182974.0,10822.43,8681793.0,37.0
NORWALK,2008,1602.5000000000002,10729.0,707.0,56.8,False,153675894.0,28626555.0,10608.33,9540351.0,37.0
NORWALK,2009,1621.8000000000006,10842.0,714.8,60.3,False,160083564.0,30386367.0,10806.39,9953329.0,37.0
NORWALK,2010,956.0,10962.0,711.8,58.3,True,161411159.0,29162693.0,10941.9,10078320.0,37.0
NORWALK,2011,1595.1,11143.0,712.2,59.3,False,164604885.0,30083768.0,11158.74,10148702.0,37.0
NORWALK,2012,988.8,11183.0,740.1,60.8,True,173117163.0,35204996.0,11227.33,10093384.0,37.0
NORWALK,2013,909.6,11148.0,690.1,59.8,True,174748185.0,38613793.0,11240.67,10308980.0,37.0
NORWALK,2014,1512.2999999999995,11169.0,704.7,55.8,False,184591078.0,39957341.0,11290.18,10572023.0,37.0
NORWALK,2015,1530.1,11311.0,688.6,56.8,False,190790463.0,42239791.0,11451.62,11716280.0,37.0
NORWALK,2016,2369.8,11409.0,703.4,58.7,False,195581632.0,42252345.0,11539.75,11987542.0,37.0
NORWALK,2017,1361.2,11498.0,624.1,41.5,False,,,,11359317.0,37.0
NORWALK,2018,1760.5,11573.0,715.8,64.5,False,,,,10844315.0,37.0
NORWICH,2002,182.8,,,,True,,,,,161.0
NORWICH,2003,600.3,,205.9,17.2,False,,,,,161.0
NORWICH,2004,649.4,,217.0,18.6,False,,,,26950156.0,161.0
NORWICH,2005,660.3000000000002,,225.0,22.2,False,,,,27280610.0,161.0
NORWICH,2006,698.8,,222.5,23.2,False,,,,28128685.0,161.0
NORWICH,2007,689.8999999999999,,226.5,21.8,False,62507000.0,38859000.0,5609.38,28346282.0,161.0
NORWICH,2008,703.2,4070.0,232.5,24.6,False,79020000.0,53803000.0,5590.52,30378625.0,161.0
NORWICH,2009,701.8000000000003,4004.0,233.7,24.2,False,70164000.0,44021000.0,5578.01,31844388.0,161.0
NORWICH,2010,654.8000000000002,3946.0,218.0,21.6,False,66152000.0,37742000.0,5451.35,32003569.0,161.0
NORWICH,2011,614.8,3877.0,202.5,21.6,False,67160000.0,38103000.0,5396.19,32147970.0,161.0
NORWICH,2012,627.8000000000002,3883.0,189.5,19.6,False,72021000.0,42703000.0,5381.0,32111673.0,161.0
NORWICH,2013,662.3,3869.0,190.0,20.6,False,75394000.0,43580000.0,5412.87,32695304.0,161.0
NORWICH,2014,673.5,3804.0,199.0,21.0,False,77381000.0,44891000.0,5380.28,35288509.0,161.0
NORWICH,2015,704.4,3764.0,192.5,19.0,False,77145000.0,42763000.0,5372.71,35928205.0,161.0
NORWICH,2016,697.0,3705.0,201.1,23.0,False,80621000.0,45537000.0,5267.78,36358669.0,161.0
NORWICH,2017,700.0,3652.0,194.5,21.8,False,,,,36203441.0,161.0
NORWICH,2018,686.0,3595.0,198.0,20.8,False,,,,35994880.0,161.0
OLD LYME,2007,,,,,,21001614.0,752590.0,1248.01,,21.0
OLD LYME,2008,,,,,,21593555.0,998215.0,1241.35,,21.0
OLD LYME,2009,,,,,,22326280.0,1033506.0,1205.15,,21.0
OLD LYME,2010,,,,,,22467474.0,835405.0,1210.39,,21.0
OLD LYME,2011,,,,,,22632353.0,1149521.0,1221.31,,21.0
OLD LYME,2012,,,,,,23285508.0,1162359.0,1186.5,,21.0
OLD LYME,2013,,,,,,24293158.0,1206956.0,1166.63,,21.0
OLD LYME,2014,,,,,,24314383.0,1293677.0,1141.17,,21.0
OLD LYME,2015,,,,,,24649113.0,1135130.0,1091.45,,21.0
OLD LYME,2016,,,,,,25014080.0,1641583.0,1081.72,,21.0
OLD SAYBROOK,2002,106.5,,,,True,,,,,20.0
OLD SAYBROOK,2003,270.90000000000003,,114.7,7.5,False,,,,,20.0
OLD SAYBROOK,2004,279.4,,116.3,7.5,False,,,,423966.0,20.0
OLD SAYBROOK,2005,281.4,,118.3,7.5,False,,,,458826.0,20.0
