Town,VName,Vendor,VAddrs,VType,Spons,CCode,VGrp,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Qtr,
89,New Britain,0000000089,001,00,,11000-16110-82079-2005-170003-,1,11583.0000,5/12/2005,Family Resource Center Pgm,70796,2005/05/12 #: 70796,05/12/2005,11000-16110-82079-2005,89,11000-16110-82079-170003,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-16110-82079-2005-170003-,1,10834.0000,6/2/2005,Family Resource Center Pgm,70882,2005/06/02 #: 70882,06/02/2005,11000-16110-82079-2005,89,11000-16110-82079-170003,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-16110-82079-2005-170003-SDE00006,1,7650.0000,10/7/2004,Family Resource Center Pgm,70151,2004/10/07 #: 70151,10/07/2004,11000-16110-82079-2005,89,11000-16110-82079-170003,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-16110-82079-2005-170003-SDE00006,1,7650.0000,12/6/2004,Family Resource Center Pgm,70326,2004/12/06 #: 70326,12/06/2004,11000-16110-82079-2005,89,11000-16110-82079-170003,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-16110-82079-2005-170003-SDE00006,1,7700.0000,11/3/2004,Family Resource Center Pgm,70236,2004/11/03 #: 70236,11/03/2004,11000-16110-82079-2005,89,11000-16110-82079-170003,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-16110-82079-2005-170003-SDE00006,1,7650.0000,1/7/2005,Family Resource Center Pgm,70395,2005/01/07 #: 70395,01/07/2005,11000-16110-82079-2005,89,11000-16110-82079-170003,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-16110-82079-2005-170003-SDE00006,1,7650.0000,2/2/2005,Family Resource Center Pgm,70501,2005/02/02 #: 70501,02/02/2005,11000-16110-82079-2005,89,11000-16110-82079-170003,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-16110-82079-2005-170003-SDE00006,1,27200.0000,3/5/2005,Family Resource Center Pgm,70595,2005/03/05 #: 70595,03/05/2005,11000-16110-82079-2005,89,11000-16110-82079-170003,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-16110-82079-2005-170003-SDE00006,1,11000.0000,4/5/2005,Family Resource Center Pgm,70700,2005/04/05 #: 70700,04/05/2005,11000-16110-82079-2005,89,11000-16110-82079-170003,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-16110-82079-2005-170003-SDE00006,1,11000.0000,5/12/2005,Family Resource Center Pgm,70797,2005/05/12 #: 70797,05/12/2005,11000-16110-82079-2005,89,11000-16110-82079-170003,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-16110-82079-2005-170003-SDE00006,1,14750.0000,6/2/2005,Family Resource Center Pgm,70883,2005/06/02 #: 70883,06/02/2005,11000-16110-82079-2005,89,11000-16110-82079-170003,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17027-82010-2005-170005-,1,2092378.0000,5/24/2005,Transportation Of School Children-Public,TRANPUB_2005,2005/05/24 #: TRANPUB_2005,05/24/2005,11000-17027-82010-2005,89,11000-17027-82010-170005,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17030-84002-2005-170013-,1,483618.0000,8/25/2004,Adult Education - Provider,ADED_PR,2004/08/25 #: ADED_PR,08/25/2004,11000-17030-84002-2005,89,11000-17030-84002-170013,QE-1 09/30,
89,New Britain,0000000089,001,00,,11000-17030-84002-2005-170013-,1,151448.0000,5/25/2005,Adult Education - Provider,ADED_PR__MAY_2005,2005/05/25 #: ADED_PR__MAY_2005,05/25/2005,11000-17030-84002-2005,89,11000-17030-84002-170013,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17030-84004-2005-170013-,1,15542.0000,8/25/2004,Adult Educ.-Cooperating Eligible Entity,ADEDCEE,2004/08/25 #: ADEDCEE,08/25/2004,11000-17030-84004-2005,89,11000-17030-84004-170013,QE-1 09/30,
89,New Britain,0000000089,001,00,,11000-17030-84004-2005-170013-,1,12328.0000,5/25/2005,Adult Educ.-Cooperating Eligible Entity,ADEDCEE_MAY_2005,2005/05/25 #: ADEDCEE_MAY_2005,05/25/2005,11000-17030-84004-2005,89,11000-17030-84004-170013,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17034-82010-2005-170006-,1,92256.0000,1/10/2005,Nonpublic Health Services,HLTHSRVC_JAN_2005,2005/01/10 #: HLTHSRVC_JAN_2005,01/10/2005,11000-17034-82010-2005,89,11000-17034-82010-170006,QE-3 03/31,
89,New Britain,0000000089,016,00,,11000-17041-82010-2005-170002-,1,15160149.0000,1/25/2005,Education Equalization,ECSTIFF_JAN_2005,2005/01/25 #: ECSTIFF_JAN_2005,01/25/2005,11000-17041-82010-2005,89,11000-17041-82010-170002,QE-3 03/31,
89,New Britain,0000000089,016,00,,11000-17041-82010-2005-170002-,1,15162764.0000,10/22/2004,Education Equalization,ECSTIFF_OCT_2004,2004/10/22 #: ECSTIFF_OCT_2004,10/22/2004,11000-17041-82010-2005,89,11000-17041-82010-170002,QE-2 12/31,
89,New Britain,0000000089,016,00,,11000-17041-82010-2005-170002-,1,30347891.0000,4/25/2005,Education Equalization,ECSTIFF_APR_2005,2005/04/25 #: ECSTIFF_APR_2005,04/25/2005,11000-17041-82010-2005,89,11000-17041-82010-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17042-82079-2005-170002-,1,23609.0000,2/25/2005,Bilingual Education,70524,2005/02/25 #: 70524,02/25/2005,11000-17042-82079-2005,89,11000-17042-82079-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17042-82079-2005-170002-,1,11804.0000,3/24/2005,Bilingual Education,70625,2005/03/24 #: 70625,03/24/2005,11000-17042-82079-2005,89,11000-17042-82079-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17042-82079-2005-170002-,1,70827.0000,2/1/2005,Bilingual Education,70451,2005/02/01 #: 70451,02/01/2005,11000-17042-82079-2005,89,11000-17042-82079-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17042-82079-2005-170002-,1,11804.0000,5/4/2005,Bilingual Education,70741,2005/05/04 #: 70741,05/04/2005,11000-17042-82079-2005,89,11000-17042-82079-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17042-82079-2005-170002-,1,24307.0000,5/28/2005,Bilingual Education,70825,2005/05/28 #: 70825,05/28/2005,11000-17042-82079-2005,89,11000-17042-82079-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17043-82052-2005-170002-,1,1036964.0000,12/28/2004,Priority School Districts,70338,2004/12/28 #: 70338,12/28/2004,11000-17043-82052-2005,89,11000-17043-82052-170002,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-17043-82052-2005-170002-,1,298758.0000,3/24/2005,Priority School Districts,70626,2005/03/24 #: 70626,03/24/2005,11000-17043-82052-2005,89,11000-17043-82052-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82052-2005-170002-,1,298758.0000,2/25/2005,Priority School Districts,70525,2005/02/25 #: 70525,02/25/2005,11000-17043-82052-2005,89,11000-17043-82052-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82052-2005-170002-,1,98758.0000,2/1/2005,Priority School Districts,70452,2005/02/01 #: 70452,02/01/2005,11000-17043-82052-2005,89,11000-17043-82052-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82052-2005-170002-,1,298758.0000,5/4/2005,Priority School Districts,70742,2005/05/04 #: 70742,05/04/2005,11000-17043-82052-2005,89,11000-17043-82052-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17043-82052-2005-170002-,1,41932.0000,5/28/2005,Priority School Districts,70826,2005/05/28 #: 70826,05/28/2005,11000-17043-82052-2005,89,11000-17043-82052-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17043-82053-2005-170002-,1,633423.0000,12/28/2004,Early Reading Success,70339,2004/12/28 #: 70339,12/28/2004,11000-17043-82053-2005,89,11000-17043-82053-170002,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-17043-82053-2005-170002-,1,105570.0000,2/25/2005,Early Reading Success,70526CM,2005/02/25 #: 70526CM,02/25/2005,11000-17043-82053-2005,89,11000-17043-82053-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82053-2005-170002-,1,105570.0000,3/24/2005,Early Reading Success,70627,2005/03/24 #: 70627,03/24/2005,11000-17043-82053-2005,89,11000-17043-82053-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82053-2005-170002-,1,105570.0000,2/1/2005,Early Reading Success,70453,2005/02/01 #: 70453,02/01/2005,11000-17043-82053-2005,89,11000-17043-82053-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82053-2005-170002-,1,105570.0000,5/4/2005,Early Reading Success,70743,2005/05/04 #: 70743,05/04/2005,11000-17043-82053-2005,89,11000-17043-82053-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17043-82053-2005-170002-,1,211143.0000,5/28/2005,Early Reading Success,70827,2005/05/28 #: 70827,05/28/2005,11000-17043-82053-2005,89,11000-17043-82053-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17043-82054-2005-170002-,1,27192.0000,12/1/2004,Extended School Hours,70282,2004/12/01 #: 70282,12/01/2004,11000-17043-82054-2005,89,11000-17043-82054-170002,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-17043-82054-2005-170002-,1,27192.0000,12/28/2004,Extended School Hours,70340,2004/12/28 #: 70340,12/28/2004,11000-17043-82054-2005,89,11000-17043-82054-170002,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-17043-82054-2005-170002-,1,56095.0000,2/25/2005,Extended School Hours,70527,2005/02/25 #: 70527,02/25/2005,11000-17043-82054-2005,89,11000-17043-82054-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82054-2005-170002-,1,23792.0000,3/24/2005,Extended School Hours,70628,2005/03/24 #: 70628,03/24/2005,11000-17043-82054-2005,89,11000-17043-82054-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82054-2005-170002-,1,15862.0000,2/1/2005,Extended School Hours,70454,2005/02/01 #: 70454,02/01/2005,11000-17043-82054-2005,89,11000-17043-82054-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82054-2005-170002-,1,23792.0000,5/4/2005,Extended School Hours,70744,2005/05/04 #: 70744,05/04/2005,11000-17043-82054-2005,89,11000-17043-82054-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17043-82054-2005-170002-,1,16416.0000,5/28/2005,Extended School Hours,70828,2005/05/28 #: 70828,05/28/2005,11000-17043-82054-2005,89,11000-17043-82054-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17043-82055-2005-170002-,1,106454.0000,12/28/2004,School Accountability - Summer School,70341,2004/12/28 #: 70341,12/28/2004,11000-17043-82055-2005,89,11000-17043-82055-170002,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-17043-82055-2005-170002-,1,17742.0000,2/25/2005,School Accountability - Summer School,70528,2005/02/25 #: 70528,02/25/2005,11000-17043-82055-2005,89,11000-17043-82055-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82055-2005-170002-,1,22742.0000,3/24/2005,School Accountability - Summer School,70629,2005/03/24 #: 70629,03/24/2005,11000-17043-82055-2005,89,11000-17043-82055-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82055-2005-170002-,1,17742.0000,2/1/2005,School Accountability - Summer School,70455,2005/02/01 #: 70455,02/01/2005,11000-17043-82055-2005,89,11000-17043-82055-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82055-2005-170002-,1,22742.0000,5/4/2005,School Accountability - Summer School,70745,2005/05/04 #: 70745,05/04/2005,11000-17043-82055-2005,89,11000-17043-82055-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17043-82055-2005-170002-,1,25486.0000,5/28/2005,School Accountability - Summer School,70829,2005/05/28 #: 70829,05/28/2005,11000-17043-82055-2005,89,11000-17043-82055-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,226525.0000,12/16/2004,School Readiness,70333,2004/12/16 #: 70333,12/16/2004,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,226525.0000,11/19/2004,School Readiness,70268,2004/11/19 #: 70268,11/19/2004,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,265275.0000,1/24/2005,School Readiness,70443,2005/01/24 #: 70443,01/24/2005,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,202399.0000,7/15/2004,School Readiness,SCHLREAD-JUL04,2004/07/15 #: SCHLREAD-JUL04,07/15/2004,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-1 09/30,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,134375.0000,8/20/2004,School Readiness,70052,2004/08/20 #: 70052,08/20/2004,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-1 09/30,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,145625.0000,9/21/2004,School Readiness,70110,2004/09/21 #: 70110,09/21/2004,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-1 09/30,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,239025.0000,10/18/2004,School Readiness,70188,2004/10/18 #: 70188,10/18/2004,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,240275.0000,4/26/2005,School Readiness,70735,2005/04/26 #: 70735,04/26/2005,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,227775.0000,2/22/2005,School Readiness,70526,2005/02/22 #: 70526,02/22/2005,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,227775.0000,3/23/2005,School Readiness,70624,2005/03/23 #: 70624,03/23/2005,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,227775.0000,5/16/2005,School Readiness,pri70816,2005/05/16 #: pri70816,05/16/2005,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17043-82056-2005-170002-,1,227325.0000,6/23/2005,School Readiness,pri70953,2005/06/23 #: pri70953,06/23/2005,11000-17043-82056-2005,89,11000-17043-82056-170002,QE-4 06/30,
89,New Britain,0000000089,000,00,,11000-17046-82057-2005-      -,1,42000.0000,10/22/2004,State School Breakfast,SCHBREAK_OCT_2004,2004/10/22 #: SCHBREAK_OCT_2004,10/22/2004,11000-17046-82057-2005,89,11000-17046-82057-      ,QE-2 12/31,
89,New Britain,0000000089,000,00,,11000-17046-82058-2005-      -,1,9998.0000,1/25/2005,State School Breakfast,SCHBREAK_JAN_2005,2005/01/25 #: SCHBREAK_JAN_2005,01/25/2005,11000-17046-82058-2005,89,11000-17046-82058-      ,QE-3 03/31,
89,New Britain,0000000089,000,00,,11000-17046-82058-2005-      -,1,10550.0000,5/25/2005,State School Breakfast,SCHBREAK_MAY_2005,2005/05/25 #: SCHBREAK_MAY_2005,05/25/2005,11000-17046-82058-2005,89,11000-17046-82058-      ,QE-4 06/30,
89,New Britain,0000000089,016,00,,11000-17047-82016-2005-      -,1,810561.0000,2/22/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_STF_FEB05,2005/02/22 #: SPEDAPI_STF_FEB05,02/22/2005,11000-17047-82016-2005,89,11000-17047-82016-      ,QE-3 03/31,
89,New Britain,0000000089,016,00,,11000-17047-82016-2005-      -,1,212752.0000,5/25/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_STF_MAY_2005,2005/05/25 #: SPEDAPI_STF_MAY_2005,05/25/2005,11000-17047-82016-2005,89,11000-17047-82016-      ,QE-4 06/30,
89,New Britain,0000000089,016,00,,11000-17047-82018-2005-      -,1,196080.0000,2/22/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDEXCS_STF_FEB05,2005/02/22 #: SPEDEXCS_STF_FEB05,02/22/2005,11000-17047-82018-2005,89,11000-17047-82018-      ,QE-3 03/31,
89,New Britain,0000000089,016,00,,11000-17047-82018-2005-      -,1,47882.0000,5/25/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDEXCS_STF_MAY_2005,2005/05/25 #: SPEDEXCS_STF_MAY_2005,05/25/2005,11000-17047-82018-2005,89,11000-17047-82018-      ,QE-4 06/30,
89,New Britain,0000000089,016,00,,11000-17047-82019-2005-      -,1,115349.0000,2/22/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDAPIREG_STF_FEB05,2005/02/22 #: SPEDAPIREG_STF_FEB05,02/22/2005,11000-17047-82019-2005,89,11000-17047-82019-      ,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17049-82010-2005-170006-,1,438503.0000,5/24/2005,Transportation-Nonpublic,TRANNPUB_2005,2005/05/24 #: TRANNPUB_2005,05/24/2005,11000-17049-82010-2005,89,11000-17049-82010-170006,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17052-82079-2005-170002-,1,47071.0000,3/5/2005,Youth Service Bureau,70596,2005/03/05 #: 70596,03/05/2005,11000-17052-82079-2005,89,11000-17052-82079-170002,QE-3 03/31,
89,New Britain,0000000089,001,00,,11000-17052-82079-2005-170002-,1,18569.0000,5/12/2005,Youth Service Bureau,70798,2005/05/12 #: 70798,05/12/2005,11000-17052-82079-2005,89,11000-17052-82079-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17052-82079-2005-170002-,1,5967.0000,6/2/2005,Youth Service Bureau,70884,2005/06/02 #: 70884,06/02/2005,11000-17052-82079-2005,89,11000-17052-82079-170002,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17053-82060-2005-      -,1,6000.0000,4/27/2005,Open Choice,OPATTEND_2005,2005/04/27 #: OPATTEND_2005,04/27/2005,11000-17053-82060-2005,89,11000-17053-82060-      ,QE-4 06/30,
89,New Britain,0000000089,001,00,,11000-17057-82061-2005-      -,1,16800.0000,10/22/2004,Magnet School-Transportation,MGNTRAN_OCT_2004,2004/10/22 #: MGNTRAN_OCT_2004,10/22/2004,11000-17057-82061-2005,89,11000-17057-82061-      ,QE-2 12/31,
89,New Britain,0000000089,001,00,,11000-17057-82061-2005-      -,1,18000.0000,5/25/2005,Magnet School-Transportation,MGNTRAN_MAY_2005,2005/05/25 #: MGNTRAN_MAY_2005,05/25/2005,11000-17057-82061-2005,89,11000-17057-82061-      ,QE-4 06/30,
89,New Britain,0000000089,000,03,,12052-40312-82079-2005-170003-,1,70250.0000,3/8/2005,State Funds For Tech. Infrastructure,60157,2005/03/08 #: 60157,03/08/2005,12052-40312-82079-2005,89,12052-40312-82079-170003,QE-3 03/31,
89,New Britain,0000000089,007,02,08900,12060-20508-82079-2004-170005-,1,54026.0000,7/21/2004,School Breakfast Program,BFST_70010,2004/07/21 #: BFST_70010,07/21/2004,12060-20508-82079-2004,89,12060-20508-82079-170005,QE-1 09/30,
89,New Britain,0000000089,007,02,08900,12060-20508-82079-2004-170005-,1,42703.0000,8/23/2004,School Breakfast Program,BFST_70058,2004/08/23 #: BFST_70058,08/23/2004,12060-20508-82079-2004,89,12060-20508-82079-170005,QE-1 09/30,
89,New Britain,0000000089,007,02,08900,12060-20508-82079-2004-170005-,1,54874.0000,11/24/2004,School Breakfast Program,BFST_70275,2004/11/24 #: BFST_70275,11/24/2004,12060-20508-82079-2004,89,12060-20508-82079-170005,QE-2 12/31,
89,New Britain,0000000089,007,02,08900,12060-20508-82079-2004-170005-,1,36516.0000,9/21/2004,School Breakfast Program,BFST_70105,2004/09/21 #: BFST_70105,09/21/2004,12060-20508-82079-2004,89,12060-20508-82079-170005,QE-1 09/30,
89,New Britain,0000000089,007,02,08900,12060-20508-82079-2005-170005-,1,58149.8100,12/22/2004,School Breakfast Program,BFST_70357,2004/12/22 #: BFST_70357,12/22/2004,12060-20508-82079-2005,89,12060-20508-82079-170005,QE-2 12/31,
89,New Britain,0000000089,007,02,08900,12060-20508-82079-2005-170005-,1,52184.4700,1/26/2005,School Breakfast Program,BFST_70449,2005/01/26 #: BFST_70449,01/26/2005,12060-20508-82079-2005,89,12060-20508-82079-170005,QE-3 03/31,
89,New Britain,0000000089,007,02,08900,12060-20508-82079-2005-170005-,1,43738.4800,3/1/2005,School Breakfast Program,BFST_70584,2005/03/01 #: BFST_70584,03/01/2005,12060-20508-82079-2005,89,12060-20508-82079-170005,QE-3 03/31,
89,New Britain,0000000089,007,02,08900,12060-20508-82079-2005-170005-,1,43784.2600,3/28/2005,School Breakfast Program,BFST_70682,2005/03/28 #: BFST_70682,03/28/2005,12060-20508-82079-2005,89,12060-20508-82079-170005,QE-3 03/31,
89,New Britain,0000000089,007,02,08900,12060-20508-82079-2005-170005-,1,35531.0200,4/16/2005,School Breakfast Program,BFST_70725,2005/04/16 #: BFST_70725,04/16/2005,12060-20508-82079-2005,89,12060-20508-82079-170005,QE-4 06/30,
89,New Britain,0000000089,007,02,08900,12060-20508-82079-2005-170005-,1,52540.6500,5/28/2005,School Breakfast Program,BFST_70815,2005/05/28 #: BFST_70815,05/28/2005,12060-20508-82079-2005,89,12060-20508-82079-170005,QE-4 06/30,
89,New Britain,0000000089,007,02,08900,12060-20508-82079-2005-170005-,1,39655.3100,6/15/2005,School Breakfast Program,BFST_70929,2005/06/15 #: BFST_70929,06/15/2005,12060-20508-82079-2005,89,12060-20508-82079-170005,QE-4 06/30,
89,New Britain,0000000089,000,06,08951S,12060-20540-82079-2004-170005-SDE00003,1,15911.0000,11/15/2004,Summer Food Service Program - Opr,70261,2004/11/15 #: 70261,11/15/2004,12060-20540-82079-2004,89,12060-20540-82079-170005,QE-2 12/31,
89,New Britain,0000000089,000,06,08951S,12060-20540-82079-2004-170005-SDE00003,1,12563.0000,9/30/2004,Summer Food Service Program - Opr,70117,2004/09/30 #: 70117,09/30/2004,12060-20540-82079-2004,89,12060-20540-82079-170005,QE-1 09/30,
89,New Britain,0000000089,000,06,08951S,12060-20540-82079-2004-170005-SDE00004,1,15023.0000,7/16/2004,Summer Food Service Program - Opr,SFSP_AUG04,2004/07/16 #: SFSP_AUG04,07/16/2004,12060-20540-82079-2004,89,12060-20540-82079-170005,QE-1 09/30,
89,New Britain,0000000089,000,06,08951S,12060-20548-82079-2004-170005-SDE00003,1,892.0000,11/15/2004,Summer Food Service Prog - Admin,70262,2004/11/15 #: 70262,11/15/2004,12060-20548-82079-2004,89,12060-20548-82079-170005,QE-2 12/31,
89,New Britain,0000000089,000,06,08951S,12060-20548-82079-2004-170005-SDE00003,1,2723.0000,9/29/2004,Summer Food Service Prog - Admin,70115,2004/09/29 #: 70115,09/29/2004,12060-20548-82079-2004,89,12060-20548-82079-170005,QE-1 09/30,
89,New Britain,0000000089,000,06,08951S,12060-20548-82079-2004-170005-SDE00004,1,1733.0000,7/16/2004,Summer Food Service Prog - Admin,SFSP_AUG04,2004/07/16 #: SFSP_AUG04,07/16/2004,12060-20548-82079-2004,89,12060-20548-82079-170005,QE-1 09/30,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2004-170005-,1,196718.4300,7/21/2004,National School Lunch,LNCH_70016,2004/07/21 #: LNCH_70016,07/21/2004,12060-20560-82079-2004,89,12060-20560-82079-170005,QE-1 09/30,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2004-170005-,1,163559.0000,8/23/2004,National School Lunch,LNCH_70062,2004/08/23 #: LNCH_70062,08/23/2004,12060-20560-82079-2004,89,12060-20560-82079-170005,QE-1 09/30,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2004-170005-,1,29419.0000,12/13/2004,National School Lunch,LNCH_70280_A,2004/12/13 #: LNCH_70280_A,12/13/2004,12060-20560-82079-2004,89,12060-20560-82079-170005,QE-2 12/31,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2004-170005-,1,218435.0000,11/24/2004,National School Lunch,LNCH_70280,2004/11/24 #: LNCH_70280,11/24/2004,12060-20560-82079-2004,89,12060-20560-82079-170005,QE-2 12/31,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2004-170005-,1,69475.0000,9/21/2004,National School Lunch,LNCH_70109,2004/09/21 #: LNCH_70109,09/21/2004,12060-20560-82079-2004,89,12060-20560-82079-170005,QE-1 09/30,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2005-170005-,1,238023.5900,12/22/2004,National School Lunch,LNCH_70358,2004/12/22 #: LNCH_70358,12/22/2004,12060-20560-82079-2005,89,12060-20560-82079-170005,QE-2 12/31,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2005-170005-,1,218239.0600,1/26/2005,National School Lunch,LNCH_70551,2005/01/26 #: LNCH_70551,01/26/2005,12060-20560-82079-2005,89,12060-20560-82079-170005,QE-3 03/31,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2005-170005-,1,176031.5000,3/1/2005,National School Lunch,LNCH_70587,2005/03/01 #: LNCH_70587,03/01/2005,12060-20560-82079-2005,89,12060-20560-82079-170005,QE-3 03/31,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2005-170005-,1,202457.9400,3/28/2005,National School Lunch,LNCH_70686,2005/03/28 #: LNCH_70686,03/28/2005,12060-20560-82079-2005,89,12060-20560-82079-170005,QE-3 03/31,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2005-170005-,1,166891.4100,4/16/2005,National School Lunch,LNCH_70728,2005/04/16 #: LNCH_70728,04/16/2005,12060-20560-82079-2005,89,12060-20560-82079-170005,QE-4 06/30,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2005-170005-,1,258567.0600,5/28/2005,National School Lunch,LNCH_70818,2005/05/28 #: LNCH_70818,05/28/2005,12060-20560-82079-2005,89,12060-20560-82079-170005,QE-4 06/30,
89,New Britain,0000000089,007,02,08900,12060-20560-82079-2005-170005-,1,187306.3400,6/15/2005,National School Lunch,LNCH_70931,2005/06/15 #: LNCH_70931,06/15/2005,12060-20560-82079-2005,89,12060-20560-82079-170005,QE-4 06/30,
89,New Britain,0000000089,001,00,,12060-20679-82070-2004-170002-SDE00005,1,408736.0000,7/24/2004,Title I Improving Basic Programs,70017,2004/07/24 #: 70017,07/24/2004,12060-20679-82070-2004,89,12060-20679-82070-170002,QE-1 09/30,
89,New Britain,0000000089,001,00,,12060-20679-82070-2004-170002-SDE00005,1,408736.0000,7/15/2004,Title I Improving Basic Programs,1,2004/07/15 #: 1,07/15/2004,12060-20679-82070-2004,89,12060-20679-82070-170002,QE-1 09/30,
89,New Britain,0000000089,001,00,,12060-20679-82070-2004-170002-SDE00005,1,408736.0000,9/30/2004,Title I Improving Basic Programs,70118,2004/09/30 #: 70118,09/30/2004,12060-20679-82070-2004,89,12060-20679-82070-170002,QE-1 09/30,
89,New Britain,0000000089,001,00,,12060-20679-82070-2004-170002-SDE00005,1,328309.0000,10/28/2004,Title I Improving Basic Programs,70197,2004/10/28 #: 70197,10/28/2004,12060-20679-82070-2004,89,12060-20679-82070-170002,QE-2 12/31,
