City,report_year,enrollment,fte_count,education_spending,has_null_ftes,grant_payments,fte_count_per_student,education_spending_per_student,grant_payments_per_student,payments_pct_of_spending_per_student,1y_change_weighted_grants,2y_change_weighted_grants,1y_change_grants_per_student
EAST HAVEN,2014,3476.63,497.4,50428317.0,False,24048262.44,0.1430695817501431,14504.942142246946,6917.118715537748,0.47688013145471425,-0.053024695580444564,-0.04769224767209591,0.04993319669213784
EAST HAVEN,2015,3375.94,543.3,50447708.0,False,24431017.67,0.16093295496957882,14943.3070492959,7236.804466311605,0.4842839970053744,0.015525632254954258,-0.03832230524950319,0.07989949591507924
EAST HAVEN,2016,3414.38,515.8,52743757.0,False,24899155.84,0.15106695798358705,15447.535716586906,7292.43840462983,0.4720777823999151,-0.02520466230752578,-0.010070348370668473,0.054259541367854595
EAST LYME,2007,2992.91,535.1999999999998,38111914.0,False,8200026.1,0.17882261745257955,12734.066176396886,2739.817134494522,0.21515650197993205,,,
EAST LYME,2008,3026.43,523.1,40271673.0,False,8741028.21,0.1728439118036763,13306.659331291325,2888.230757030561,0.21705152924736948,0.008807669068788722,,
EAST LYME,2009,2934.53,500.9,42299028.0,False,8824706.04,0.1706917291695774,14414.242825938054,3007.1957144755715,0.2086266861734979,-0.038814944557566136,-0.03034914467536384,0.09758993642850508
EAST LYME,2010,2878.61,525.0,41427641.0,False,9560250.23,0.1823796901976996,14391.54348800289,3321.134238399783,0.23076984349651963,0.10613770332625173,0.06320302969860975,0.14988535120175
EAST LYME,2011,2878.75,571.5,43090693.0,False,8940296.129999999,0.19852366478506295,14968.542943986105,3105.617413808076,0.20747626709090056,-0.10093856308383023,-0.005514247020348208,0.03272873090990964
EAST LYME,2012,2784.26,523.8999999999999,45459821.0,False,9361874.780000001,0.18816489839310976,16327.4338603435,3362.4283579838093,0.20593734366002017,-0.007417346824570271,-0.10760721357803396,0.01243373998755405
EAST LYME,2013,2735.37,524.5999999999998,46632038.0,False,9196456.579999998,0.19178392685450224,17047.799018048747,3362.0521465103434,0.19721326741070158,-0.04236276963793938,-0.04946589710765568,0.08257125670474323
EAST LYME,2014,2690.14,538.5,48126767.0,False,8740857.280000001,0.20017545555249913,17890.06036860535,3249.220219022059,0.18162153464412023,-0.07906026288845555,-0.11807382082213637,-0.033668565366737624
EAST LYME,2015,2648.39,564.9,49709355.0,False,9000955.26,0.21329940076801376,18769.650617922587,3398.6517318068713,0.18107165663284103,-0.0030276035953372285,-0.08184850334762339,0.010886084956926277
EAST LYME,2016,2615.95,554.5999999999998,50487799.0,False,8879707.86,0.2120071102276419,19299.98623826908,3394.4486171371777,0.1758782920998398,-0.028681267016470814,-0.03162203510467015,0.04469638507876484
EAST WINDSOR,2007,1613.36,231.9,17052072.0,False,6573123.34,0.14373729359845294,10569.2914166708,4074.182662270045,0.3854735858492739,,,
EAST WINDSOR,2008,1560.67,231.50000000000003,23401901.0,False,6946657.95,0.14833372846277562,14994.77852460802,4451.074186086745,0.29684160914961566,-0.2299300910706621,,
EAST WINDSOR,2009,1525.81,240.1,20760869.0,False,7144572.18,0.157359042082566,13606.457553692793,4682.478277111829,0.34413647039533846,0.15932692650875974,-0.10723721928407015,0.14930494414868845
EAST WINDSOR,2010,1475.86,193.9,19351289.0,False,7381466.43,0.13138102530050277,13111.873077392165,5001.467910235388,0.38144572333140186,0.10841412098288547,0.2850143361779972,0.12365413406702483
EAST WINDSOR,2011,1396.21,225.50000000000003,20522588.0,False,7592256.4799999995,0.16150865557473448,14698.783134342255,5437.761139083662,0.3699463478972535,-0.030146819667336133,0.07499896036088553,0.16129981118410963
EAST WINDSOR,2012,1369.13,123.2,21503161.0,True,7273611.340000001,0.08998415051894268,15705.711656307289,5312.579039243899,0.3382577724270399,-0.08565721935174926,-0.11322174627408275,0.06220396383466326
EAST WINDSOR,2013,1364.33,229.7,22517698.0,False,7585914.1,0.16836102702425365,16504.583202011243,5560.1753974478315,0.3368867501464848,-0.0040531878121170305,-0.08936322236636994,0.022511885909133212
EAST WINDSOR,2014,1305.46,227.0,23072375.0,False,7820997.23,0.17388506733258774,17673.751014967904,5990.989559235825,0.33897668662198843,0.00620367667946248,0.002125344200637938,0.12769890386204572
EAST WINDSOR,2015,1257.37,238.0,23299723.0,False,7603014.100000001,0.18928398164422566,18530.522439695556,6046.759585483987,0.32631349737505466,-0.037357109638207035,-0.031385184388619224,0.08751238104098338
EAST WINDSOR,2016,1203.41,245.0,24287205.0,False,7458300.22,0.20358813704390025,20181.987020217548,6197.638560424128,0.3070876298857773,-0.05891839486853873,-0.0940744835699346,0.03449330017104242
EASTFORD,2007,269.87,30.8,3445577.0,False,1127115.8199999998,0.1141290250861526,12767.543632119168,4176.51395116167,0.3271196145086875,,,
EASTFORD,2008,268.55,31.200000000000006,3519454.0,True,1308353.4,0.1161794824055111,13105.395643269409,4871.917333829826,0.3717489701527566,0.13643130422215594,,
EASTFORD,2009,266.69,33.3,3829616.0,True,1371937.6,0.12486407439349057,14359.803517192246,5144.315872361169,0.35824416860593855,-0.03632774434121161,0.09514731834102377,0.2317248146460306
EASTFORD,2010,236.52,34.3,3745816.0,True,1456495.29,0.1450194486724167,15837.206155927617,6158.021689497717,0.38883257746776667,0.08538424779071495,0.04595468632499558,0.26398320569550404
EASTFORD,2011,245.93,34.40000000000001,3819029.0,True,1380825.55,0.1398772008295044,15528.926930427357,5614.709673484324,0.3615645626152616,-0.07012790705471568,0.009268522142995199,0.09143952525357889
EASTFORD,2012,233.92,37.5,3756017.0,True,1417084.06,0.16031121751025992,16056.84422024624,6057.98589261286,0.37728371836442703,0.04347537722022853,-0.02970136704735603,-0.016244794502017434
EASTFORD,2013,217.5,35.2,3864869.0,True,1372683.47,0.16183908045977013,17769.51264367816,6311.188367816092,0.3551694688746242,-0.058614375371592836,-0.017687280231172376,0.12404536206402875
EASTFORD,2014,203.74,36.8,3854354.0,True,1337806.0,0.1806223618337096,18918.00333758712,6566.241287915971,0.3470895511932739,-0.022749471419804202,-0.08003040073409132,0.08389841183401903
EASTFORD,2015,189.21,36.2,3946713.0,True,1343466.59,0.19132181174356536,20858.902806405582,7100.3995031975055,0.34040138971341466,-0.01926926770588662,-0.0415803734707352,0.12504952940495265
EASTFORD,2016,178.5,35.4,3987911.0,True,1333571.62,0.19831932773109243,22341.238095238095,7470.989467787115,0.334403556147567,-0.017619885661739675,-0.03654963107386312,0.1377878363282471
ELLINGTON,2007,2562.39,374.9,27133354.0,False,9326631.51,0.14630871959381672,10589.08050687054,3639.817322889958,0.3437330862229564,,,
ELLINGTON,2008,2628.11,379.4,37596600.0,False,10795118.52,0.1443622983817268,14305.565596569397,4107.559622694635,0.28713017985668915,-0.16467110276824726,,
ELLINGTON,2009,2661.79,385.7000000000001,30967610.0,False,11047130.8,0.14490249042937275,11634.12966462418,4150.263845006556,0.3567317852427101,0.2424043526903376,0.03781625784874932,0.14023959908826175
ELLINGTON,2010,2669.99,381.8,31017970.0,False,11307755.08,0.14299679025015077,11617.260738804267,4235.1301240828625,0.3645549686198033,0.021930155093330222,0.26965047283346527,0.031057492308422887
ELLINGTON,2011,2732.43,387.6,32365108.0,False,11191218.64,0.14185175832500743,11844.80773523933,4095.701862444784,0.3457803582796634,-0.051500080800489775,-0.030699330466433337,-0.013146629852802929
ELLINGTON,2012,2766.34,404.90000000000015,33773953.0,False,11796673.02,0.14636667943925913,12208.89442367894,4264.361220963438,0.34928315971778606,0.010130134214534016,-0.04189164931652407,0.006902054015850591
ELLINGTON,2013,2788.55,413.2,35342309.0,False,11508848.809999999,0.14817736816625127,12674.08115328755,4127.180366140108,0.32563941450458145,-0.06769219916673995,-0.05824779601504198,0.00768574099202963
ELLINGTON,2014,2765.82,415.0,37658420.0,False,11836432.8,0.15004591766637018,13615.643823531538,4279.538364752587,0.314310393266632,-0.03479007986543976,-0.10012726201690157,0.0035590661772596016
ELLINGTON,2015,2750.38,425.9,39195495.0,False,11573687.420000002,0.1548513296344505,14250.938052196423,4208.03213374152,0.29528106278540434,-0.06054311562355797,-0.0932268956611516,0.019590073713455666
ELLINGTON,2016,2732.71,422.2,39371523.0,False,11678706.540000001,0.15449864786237835,14407.501344818878,4273.672120349397,0.2966282645454178,0.0045624387399084265,-0.05625690113980522,-0.001370765700222642
ENFIELD,2007,6584.14,953.2,72357000.0,False,29732316.3,0.14477213424987925,10989.590136297224,4515.747888106875,0.4109114017994112,,,
ENFIELD,2008,6437.02,964.7,97560000.0,False,32818810.84,0.14986748526492072,15156.081540837218,5098.447859413206,0.3363961750717507,-0.18134134609395816,,
ENFIELD,2009,6398.82,926.3999999999997,73847000.0,False,33871816.03,0.14477669320280923,11540.721570539568,5293.447234021273,0.4586755864151557,0.3634982214566613,0.11623961858099247,0.1722193898296726
ENFIELD,2010,6215.03,927.7,65002000.0,False,37068913.669999994,0.1492671797239917,10458.839297638146,5964.398187941168,0.5702734326636102,0.24330452623533622,0.6952435102508978,0.16984587317670952
ENFIELD,2011,6051.6,811.7999999999997,70698000.0,False,35240913.89,0.1341463414634146,11682.530239936545,5823.404370744926,0.49847115745848536,-0.12590850474964904,0.08676191238857422,0.10011569272242665
ENFIELD,2012,5917.68,795.0,71140000.0,False,36153551.160000004,0.13434318854686295,12021.603060658907,6109.413006448473,0.5082028557773405,0.01952309210521496,-0.10884353597949138,0.024313403286939667
ENFIELD,2013,5766.68,814.6,73344000.0,False,34886916.71,0.14125978899470754,12718.583309633965,6049.740354935595,0.4756614952825044,-0.06403222674744957,-0.045759241702727084,0.038866609594846974
ENFIELD,2014,5597.19,834.8000000000002,77039000.0,False,35133902.8,0.14914626803806916,13763.870799454728,6277.060953800032,0.4560534638300081,-0.041222658648984625,-0.1026153067706897,0.027440925531570088
ENFIELD,2015,5555.28,842.2000000000003,73482000.0,False,35151979.58,0.15160351953456896,13227.41607983756,6327.670176840771,0.47837537873220654,0.04894582910243791,0.005705493248071951,0.04594078515756978
ENFIELD,2016,5552.78,830.3,75996000.0,False,35674833.519999996,0.14952870454078857,13686.11758434514,6424.679803629893,0.46943041107426703,-0.01869863721173426,0.02933197158928962,0.023517192347876675
FAIRFIELD,2007,9495.94,1554.7999999999995,131280000.0,False,7880073.53,0.16373313226494685,13824.855675162227,829.8360699414698,0.06002493548141377,,,
FAIRFIELD,2008,9768.72,1615.9999999999998,169304000.0,False,9477427.739999998,0.16542597187758476,17331.236845768944,970.1811230130456,0.05597875856447573,-0.06740826765554643,,
FAIRFIELD,2009,9956.92,1649.9999999999998,151011000.0,False,9203588.83,0.16571389546164875,15166.437010641845,924.3409437858294,0.06094647959420175,0.08874296531610744,0.01535268810198597,0.11388378653030262
FAIRFIELD,2010,10114.33,1648.9,151473000.0,False,11977295.139999999,0.16302612234324965,14976.078494571564,1184.19066215953,0.07907214579496014,0.2974030054146525,0.4125383953251785,0.22058720178129723
FAIRFIELD,2011,10211.77,1684.4,152992000.0,False,11136399.27,0.16494691909433917,14981.927716742543,1090.5454460881904,0.07279072938454298,-0.07943905337671409,0.1943385388164086,0.17980865547471706
FAIRFIELD,2012,10314.03,1669.3,161132000.0,False,9262785.16,0.16184750286745334,15622.603385873415,898.0762282056577,0.057485695951145645,-0.21026075109844056,-0.2729968894456176,-0.2416117970666179
FAIRFIELD,2013,10321.89,1672.6,166241000.0,False,10292703.940000001,0.16204396675415064,16105.674445280856,997.1724112541407,0.06191435289729971,0.07703928556275587,-0.14941980358219698,-0.08562048942479265
FAIRFIELD,2014,10303.84,1673.9,171991000.0,False,9921403.530000001,0.16245399773288405,16691.932328141742,962.8840830214756,0.05768559709519685,-0.06830008881974915,0.0034774066964604606,0.07216297768542765
FAIRFIELD,2015,10255.04,1660.4,171906000.0,False,11433797.64,0.16191063126033636,16763.074546759446,1114.9442264486536,0.06651191721056857,0.1530073460244487,0.07425684188115561,0.11810576973985035
FAIRFIELD,2016,10125.97,1706.4,180029000.0,False,10908994.45,0.16851718897053816,17778.9387090817,1077.3283399022514,0.060595762071666226,-0.08894879875695838,0.05044872763762534,0.1188556949883897
FARMINGTON,2007,4231.05,618.0999999999998,49756734.0,False,3457424.5100000002,0.14608666879379817,11759.902151948098,817.1552002458019,0.06948656457234513,,,
FARMINGTON,2008,4178.89,621.5000000000001,67005030.0,False,4124695.1,0.1487237041415304,16034.169360763264,987.0312690690589,0.0615579919895566,-0.11410223877932238,,
FARMINGTON,2009,4167.67,625.6999999999998,52626772.0,False,4142645.14,0.1501318482509411,12627.384605786927,993.9954794885392,0.07871744708187689,0.27875267756023314,0.1328441342055576,0.21640966023289507
FARMINGTON,2010,4143.27,605.3000000000002,53821985.0,False,4236237.15,0.14609233769462288,12990.219078167725,1022.4381104779558,0.07870830386504697,-0.00011615235464138034,0.2786041474257306,0.03587205645702759
FARMINGTON,2011,4127.78,607.1999999999998,55572545.0,False,4389176.65,0.14710086293358654,13463.058835499955,1063.326206823038,0.07898102651228228,0.0034649793457996437,0.0033484245256484653,0.06974953987735742
FARMINGTON,2012,4045.25,615.0999999999998,59898122.0,False,3993005.91,0.15205487917928429,14807.026018169458,987.0850775601014,0.06666329054523613,-0.15595816503006105,-0.15303357750489938,-0.034577186194016236
FARMINGTON,2013,4079.36,635.9,61514220.0,False,4102255.18,0.15588229526200187,15079.380098839034,1005.6124441088798,0.066687916712591,0.0003694112179799339,-0.1556463665077788,-0.05427662963992309
FARMINGTON,2014,4033.41,664.5,63908106.0,False,4429215.8100000005,0.16474893452438508,15844.68377873809,1098.1318065854948,0.06930600963201758,0.03925887999635578,0.03964279388501169,0.11249965332256993
FARMINGTON,2015,4027.55,690.1999999999998,63453677.0,False,4947016.029999999,0.1713696912515052,15754.907325793596,1228.2941316681356,0.07796263768922326,0.12490443618336015,0.16906692445085095,0.22143887425397213
FARMINGTON,2016,4048.47,717.5,67188409.0,False,5067644.09,0.17722744641802954,16596.00021736607,1251.7430263778663,0.07542437997006299,-0.03255736073577122,0.08828051666126917,0.1398841367412957
GLASTONBURY,2007,6930.83,995.4,74031222.0,False,7514668.2,0.14361916249568954,10681.436711043267,1084.2378474151003,0.10150674265514621,,,
GLASTONBURY,2008,7023.72,1035.7999999999997,108065783.0,False,9617386.5,0.14747171014789878,15385.833005871533,1369.2724795407562,0.08899566757407384,-0.12325363570750025,,
GLASTONBURY,2009,7020.83,1042.6,83715229.0,False,9674746.35,0.14850096071262228,11923.836497963915,1378.006069083,0.1155673402028202,0.29857265362530067,0.13851885283564594,0.2709444448635177
GLASTONBURY,2010,6999.18,1024.6,92864175.0,False,10342878.59,0.14638857694758528,13267.86494989413,1477.7271894707665,0.11137641173251148,-0.03626395193446225,0.25148127733082565,0.07920608319418292
GLASTONBURY,2011,6976.34,1024.9,95347354.0,False,10658092.57,0.14691084436825042,13667.245862443631,1527.7484425931075,0.11178173407937465,0.003639211755507298,-0.03275671237913601,0.10866597533184605
GLASTONBURY,2012,6825.84,1038.1,99561559.0,False,10298496.4,0.15208384609073752,14585.979015036977,1508.7515089717895,0.10343848070920625,-0.07463878994974238,-0.07127120455603703,0.020994619116492034
GLASTONBURY,2013,6752.85,1061.3,101617744.0,False,10259214.22,0.15716327180375692,15048.126938996127,1519.2421303597741,0.1009588858811902,-0.023971686465377066,-0.0968212587442891,-0.00556787491721821
GLASTONBURY,2014,6581.6,1056.0,106599514.0,False,10234589.85,0.1604473076455573,16196.595660629633,1555.0306688343258,0.0960097233651553,-0.04902156430152314,-0.07181812119742177,0.03067381181548937
GLASTONBURY,2015,6313.02,1024.1999999999996,107377221.0,False,10438011.65,0.16223614054763005,17008.851706473288,1653.4101982886161,0.09720880790908157,0.01248919903003752,-0.03714460534481113,0.08831249821716664
GLASTONBURY,2016,6212.51,1062.5000000000002,110736179.0,False,10488525.34,0.1710258816484803,17824.70837069075,1688.2910997326362,0.09471633782848873,-0.02564037286543023,-0.013471401555313442,0.0856963361360612
GRANBY,2007,2255.01,366.2,25073445.0,False,5248853.42,0.16239395834164813,11118.995037716018,2327.6408619030512,0.2093391402737039,,,
GRANBY,2008,2265.61,362.2000000000001,34128755.0,False,6317107.97,0.15986864464757838,15063.826077745065,2788.259219371383,0.185096349691045,-0.11580629666751412,,
GRANBY,2009,2204.76,369.1,27848851.0,False,6633435.96,0.16741051180173805,12631.239227852464,3008.688455886355,0.23819424219692223,0.2868662326107781,0.1378390199056481,0.29259135510556694
GRANBY,2010,2258.61,360.3,28313332.0,False,7152262.3,0.15952289239842204,12535.733039347208,3166.6654712411614,0.252611112672998,0.06052568837561126,0.3647546971868749,0.13571415786624405
GRANBY,2011,2205.55,367.4,28128240.0,False,7029500.96,0.16657976468454577,12753.390310806828,3187.187304753916,0.24990902239173157,-0.010696640589855077,0.0491816262507487,0.05932779398223728
GRANBY,2012,2147.51,364.9,29506830.0,False,7275835.52,0.16991771866021577,13740.019836927417,3388.0333595652633,0.24658140233972944,-0.01331532579398472,-0.023869537129484714,0.06990567533404077
GRANBY,2013,2074.46,358.9000000000001,29454150.0,False,7052761.93,0.17300887941922238,14198.466106842263,3399.806180885628,0.23944883590258076,-0.02892580855437644,-0.04185597778360521,0.06671050547125847
GRANBY,2014,2023.62,343.4000000000001,30638153.0,False,7152632.93,0.16969589152113546,15140.269912335321,3534.5731560273175,0.23345509535121126,-0.025031404010700822,-0.05323315896481648,0.0432521704806524
GRANBY,2015,1948.03,336.6,30716490.0,False,7137431.37,0.1727899467667336,15767.97585252794,3663.9227167959425,0.23236481023710714,-0.004670213397843726,-0.029584715410166933,0.07768576261647776
GRANBY,2016,1920.62,337.0,31216353.0,False,7246403.41,0.1754641730274599,16253.26873613729,3772.950094240402,0.23213484964114803,-0.0009896532772086394,-0.005655244783057926,0.06744150642534959
GREENWICH,2007,8950.959999999997,1473.6999999999996,123286129.0,False,6970159.390000001,0.16464155800048264,13773.50909846542,778.7052327348131,0.05653644450139237,,,
GREENWICH,2008,8945.129999999997,1494.4,172854916.0,False,8475549.91,0.16706297169521298,19323.913235470034,947.504386185556,0.049032738588701746,-0.13272334294926919,,
GREENWICH,2009,8760.93,1506.3,135519709.0,False,8806285.0,0.17193380154846574,15468.644196449462,1005.1769618065662,0.06498158138754563,0.32526926412629253,0.149375097083533,0.290831138088522
GREENWICH,2010,8712.219999999998,1507.6,135277746.0,False,11458564.629999999,0.17304429869769133,15527.35651762697,1315.2290265856466,0.08470398841506421,0.3035076494967938,0.7274986234316092,0.38809808773600407
GREENWICH,2011,8720.48,1523.5,142077135.0,False,9253272.84,0.17470368603563108,16292.35259985689,1061.0967332073465,0.06512851515481362,-0.23110450436321117,0.0022611602261829295,0.05563176786332013
GREENWICH,2012,8715.2,1536.8000000000004,152486555.0,False,8620754.95,0.17633559757664774,17496.62142004773,989.1631804204147,0.056534524961889265,-0.13195433939336748,-0.3325636015524995,-0.2479156402225272
GREENWICH,2013,8710.319999999998,1515.1,155006606.0,False,8855106.8,0.17394309279108003,17795.741832676646,1016.6224432627048,0.05712728656222561,0.010484948812003575,-0.1228529250754251,-0.04191351132541
GREENWICH,2014,8660.629999999997,1517.0000000000007,159830154.0,False,9866278.92,0.17516046754104506,18454.795320894675,1139.2103022528388,0.06172977171754462,0.08056544310582248,0.09189511646480698,0.15169096950075614
GREENWICH,2015,8674.36,1533.9,164233253.0,False,8968524.15,0.1768314895853988,18933.183889070777,1033.9119139625286,0.05460845465930094,-0.11536276354347315,-0.04409157260044281,0.01700677652200529
GREENWICH,2016,8681.7,1506.9,167235645.0,False,8227494.449999999,0.173571996268012,19263.00666920073,947.6824181899857,0.04919701448814934,-0.09909528121447993,-0.20302613926293306,-0.1681233778206695
GRISWOLD,2007,1978.59,344.6,22792880.0,False,11382478.43,0.1741644302255647,11519.759020312446,5752.823187219182,0.49938745915391125,,,
GRISWOLD,2008,1928.54,349.2000000000001,28912467.0,False,12326598.51,0.18106961743080263,14991.89386790007,6391.673758387174,0.4263419828546627,-0.14627014547583173,,
GRISWOLD,2009,1941.73,344.5,26080659.0,False,12601681.610000001,0.17741910564290606,13431.660941531522,6489.924762969105,0.48318110405109016,0.13331814243544385,-0.032452467128987895,0.12812866861396205
GRISWOLD,2010,1897.24,350.2,26063194.0,False,12998856.02,0.18458392190761316,13737.42594505703,6851.455809491682,0.49874378481777787,0.032208794251693575,0.16982095330685862,0.07193453052906228
GRISWOLD,2011,1869.25,335.49999999999994,26324931.0,False,12933310.09,0.17948375016717932,14083.151531362846,6918.983597699612,0.49129511830439365,-0.014934855811999097,0.01679290474166709,0.06611152677434344
GRISWOLD,2012,1846.13,344.1,26378099.0,False,12938879.1,0.1863899075363057,14288.321515819578,7008.650040896361,0.4905159807005046,-0.0015858850919953612,-0.01649705593881111,0.022943186933630913
GRISWOLD,2013,1835.88,339.1,27317952.0,False,12857740.67,0.1847070614637122,14880.031374599646,7003.584477198945,0.47067000740026194,-0.04045938171453802,-0.04198110287624095,0.012227356562524704
GRISWOLD,2014,1845.23,341.9000000000001,28005356.0,False,13205391.84,0.18528855481430503,15177.162738520401,7156.501812782146,0.47153094001018947,0.0018291639500950592,-0.03870422460691833,0.021095613423847803
GRISWOLD,2015,1776.24,332.4000000000001,27669568.0,False,12926847.93,0.18713687339548715,15577.60662973472,7277.647125388461,0.46718647468583535,-0.00921353182944949,-0.007401220939629913,0.03913176875095341
GRISWOLD,2016,1787.02,351.6,28599440.0,False,13645606.66,0.19675213483900572,16003.984286689572,7635.95631834003,0.4771284563613833,0.021280542597543164,0.011870941811523253,0.06699565207983817
GUILFORD,2007,3796.5,578.6,46723393.0,False,4692476.62,0.1524035295667062,12306.96509943369,1236.0006901093113,0.1004309901038223,,,
GUILFORD,2008,3845.73,584.5000000000001,62540034.0,False,5338606.41,0.15198674893973319,16262.200934542987,1388.190645209102,0.08536302378729119,-0.1500330356292847,,
GUILFORD,2009,3789.26,599.5,52451290.0,False,5181476.99,0.1582103101924914,13842.093179143156,1367.4113124990104,0.0987864548231321,0.15725111928192248,-0.01637477912933178,0.10631921441571132
GUILFORD,2010,3733.58,604.0,52600881.0,False,5805733.74,0.16177502557866713,14088.59084310501,1555.0045104162762,0.1103733175115451,0.11729201851770255,0.29298743899436974,0.1201663948556915
GUILFORD,2011,3706.17,591.8,54070201.0,False,5122070.42,0.15967966930820765,14589.23929555309,1382.038713820467,0.09473000516495214,-0.14173092464088213,-0.041062812360689045,0.010697148098566086
GUILFORD,2012,3684.08,590.1,56963303.0,False,5330420.32,0.16017567479533562,15462.015754272437,1446.8796334498709,0.0935763911021803,-0.012177916181499908,-0.1521828535017789,-0.06953348124852715
GUILFORD,2013,3605.38,591.5,58751799.0,False,5484305.52,0.16406037643743515,16295.591310763359,1521.1449334050778,0.09334702278648523,-0.0024511344474122455,-0.01459920091906198,0.10065291094492557
GUILFORD,2014,3559.04,595.3,61781211.0,False,5558039.62,0.16726420607804351,17358.953819007373,1561.6682082808848,0.08996326763488013,-0.03624920271260104,-0.0386114854905532,0.07933526201990795
GUILFORD,2015,3454.42,617.1,63185233.0,False,5602904.22,0.17864069800429594,18291.126440907592,1621.9522293178015,0.08867426697627276,-0.014328077364184249,-0.05005789869592915,0.06627067132062617
GUILFORD,2016,3450.22,610.6999999999998,64614449.0,False,5580300.720000001,0.1770032055926868,18727.63157132009,1617.3753325874875,0.08636304737350621,-0.02606415233615609,-0.04001878050923601,0.035671549187728066
HAMDEN,2007,7079.27,1031.6,75918099.0,False,27770408.880000003,0.14572123961933925,10724.001062256419,3922.7786028785454,0.36579431315844724,,,
HAMDEN,2008,7100.29,1078.9,80448243.0,False,30111176.7,0.15195154000752084,11330.27566479679,4240.837585507071,0.3742925336480002,0.02323223785568222,,
HAMDEN,2009,6966.15,1010.1,83496925.0,False,31131012.8,0.14500118429835707,11986.093466261853,4468.897856061096,0.3728402309426365,-0.003880127373124351,0.0192619664405151,0.13921745488817713
HAMDEN,2010,6883.82,1010.0,83759620.0,False,32425425.919999998,0.14672086138219767,12167.607520243122,4710.38259570994,0.38712479736655914,0.03831283546790951,0.03428404941314411,0.11071987566973192
HAMDEN,2011,6941.44,1024.5,85075902.0,False,32320088.889999997,0.14759185413977505,12256.232424396092,4656.107218386963,0.37989710517556424,-0.01867018656557711,0.01892734111629027,0.04189161810265095
HAMDEN,2012,6769.66,1021.3,87773548.0,False,31899811.2,0.1508642974684105,12965.724718818967,4712.173314464832,0.3634330835071176,-0.043338107724821974,-0.06119916373377758,0.0003801641838018743
HAMDEN,2013,6763.01,1040.5,91359833.0,False,34792054.269999996,0.1538516134088224,13508.753203085607,5144.462934403467,0.38082440748331925,0.04785289167506688,0.0024409301758866178,0.10488498075989067
HAMDEN,2014,6707.09,1052.2,91700269.0,False,38460785.94,0.15687876560475555,13672.139333153424,5734.347673879432,0.41941846364703683,0.10134344176825921,0.15404591018424105,0.21692206360000763
HAMDEN,2015,6529.18,1059.8,84858213.0,False,40077174.29,0.1623174732508523,12996.764218477665,6138.163489136461,0.4722839766847317,0.1260447920628121,0.24016204687568127,0.1931592407999766
HAMDEN,2016,6434.02,1055.8,94446338.0,False,35348309.349999994,0.16409647467679614,14679.211130832666,5493.969454555627,0.3742687127795256,-0.20753459516716818,-0.10764845799804168,-0.04191901729620501
HARTFORD,2007,22408.12,3803.9,279086000.0,False,272844118.24,0.16975542794308493,12454.681606489077,12176.127146766441,0.9776345579498793,,,
HARTFORD,2008,22342.55,3277.7,374467000.0,False,282685823.92999995,0.14670214456272895,16760.26236933564,12652.352749798029,0.7549018309490554,-0.22782820552896496,,
HARTFORD,2009,21726.31,3333.3999999999987,305432000.0,False,290270777.99,0.15342688196937254,14058.162660847607,13360.334911450678,0.950361383188402,0.25892049035517206,-0.02789710586609143,0.09725652092904778
HARTFORD,2010,21318.38,3174.0,305210000.0,False,307440521.70000005,0.14888560950691374,14316.75389968656,14421.382942793965,1.007308154057862,0.05992117512014964,0.334356485520089,0.13981827949147058
HARTFORD,2011,20984.82,3098.3,304370000.0,False,300344038.71000004,0.14764482135181528,14504.294056370272,14312.442933034452,0.9867728051713376,-0.020386362210808345,0.03831323812924464,0.07126378402144358
HARTFORD,2012,21107.37,3156.5000000000005,313069000.0,False,312999476.50999993,0.14954492198696478,14832.212634733745,14828.91883309005,0.9997779291785515,0.013179451175649028,-0.007475592100565762,0.02825914074348338
HARTFORD,2013,21656.0,3284.0,314620000.0,False,333312246.62999994,0.15164388622090874,14528.075360177318,15391.219367842627,1.0594121372767145,0.05964745405728281,0.07361302594143157,0.07537332654219764
HARTFORD,2014,21784.34,3368.9999999999995,321535000.0,False,339588737.64000005,0.15465237872710394,14759.914691011983,15588.66312406068,1.05614859234609,-0.0030805243925310934,0.056383184227575885,0.05123396381908135
HARTFORD,2015,21596.84,3505.3,326647000.0,False,360525168.78000003,0.16230615219633984,15124.758992519275,16693.422221954694,1.1037149240005266,0.045037537330589496,0.04181827370573199,0.08460686726568278
HARTFORD,2016,21523.95,3717.2,323155000.0,False,365634692.38000005,0.17270064277235359,15013.74050766704,16987.34165336753,1.1314529943216105,0.025131553191782927,0.07130095378742304,0.08972408462326877
LEBANON,2007,1357.17,220.5,15806516.0,False,6026980.589999999,0.16247043480183027,11646.673592843932,4440.8442494308,0.3812972188178596,,,
LEBANON,2008,1346.52,221.7,21770958.0,False,6565972.199999999,0.1646466446840745,16168.313875768648,4876.253007753319,0.30159316829328314,-0.20903391525299844,,
LEBANON,2009,1347.37,226.4,17676468.0,False,6988351.22,0.1680310530886097,13119.238219642712,5186.660842975575,0.39534771426056387,0.31086428945933375,0.036849194668309354,0.16794477618537718
LEBANON,2010,1304.0,225.5,18184933.0,False,6848178.9,0.17292944785276074,13945.500766871166,5251.6709355828225,0.37658532478508444,-0.04745794347280227,0.24865336610965755,0.07698901743461277
