City,report_year,FTE Count,has_nulls,Education spending,Inter_Gov_Rev,Enrollment
ORANGE,2008,249.5,False,39717632.0,7983622.0,2537.52
ORANGE,2009,247.3,False,36937748.0,3608336.0,2520.92
ORANGE,2010,235.50000000000003,False,37809305.0,3132553.0,2516.46
ORANGE,2011,236.4,False,37879596.0,3244842.0,2509.0
ORANGE,2012,232.7,False,39615890.0,4104403.0,2507.44
ORANGE,2013,236.2,False,40376009.0,5026798.0,2438.22
ORANGE,2014,235.2,False,41961871.0,4956456.0,2373.02
ORANGE,2015,211.3,False,42516288.0,4620212.0,2350.86
ORANGE,2016,237.40000000000003,False,44175681.0,5118888.0,2303.5
OXFORD,2007,177.9,False,22803753.0,6293732.0,2125.57
OXFORD,2008,202.6,False,30674741.0,14719709.0,2167.12
OXFORD,2009,268.6,False,26840609.0,9400486.0,2205.59
OXFORD,2010,275.1,False,26207478.0,7927245.0,2238.54
OXFORD,2011,288.2,False,27216870.0,7659463.0,2245.49
OXFORD,2012,304.0,False,27912746.0,8938426.0,2216.33
OXFORD,2013,302.6,False,28790894.0,8797397.0,2148.64
OXFORD,2014,311.9000000000001,False,30419090.0,8850880.0,2101.89
OXFORD,2015,296.4,False,30525846.0,8642457.0,2025.59
OXFORD,2016,295.49999999999994,False,31084769.0,8541198.0,2037.13
PLAINFIELD,2007,459.9,False,32023371.0,19581678.0,2635.94
PLAINFIELD,2008,484.8,False,33802453.0,21027867.0,2587.23
PLAINFIELD,2009,467.3,False,31742982.0,21948364.0,2542.9
PLAINFIELD,2010,452.5,False,35255529.0,20974487.0,2572.9
PLAINFIELD,2011,446.3,False,34521797.0,22133687.0,2506.63
PLAINFIELD,2012,447.9,False,35711515.0,22623295.0,2474.25
PLAINFIELD,2013,435.6,False,36236087.0,22456817.0,2393.63
PLAINFIELD,2014,422.1,False,37742762.0,22397613.0,2349.97
PLAINFIELD,2015,419.4,False,39308971.0,22338181.0,2277.0
PLAINFIELD,2016,421.9,False,39109612.0,22220524.0,2293.81
PLAINVILLE,2007,465.3,False,31664818.0,13716585.0,2633.3
PLAINVILLE,2008,474.0,False,42839809.0,23798859.0,2605.73
PLAINVILLE,2009,456.3,False,35081505.0,15508364.0,2528.1
PLAINVILLE,2010,438.4,False,35029994.0,15180918.0,2552.01
PLAINVILLE,2011,446.5,False,35631512.0,15124016.0,2500.37
PLAINVILLE,2012,444.1,False,36497815.0,15944124.0,2444.32
PLAINVILLE,2013,464.00000000000006,False,36498345.0,15895074.0,2400.73
PLAINVILLE,2014,468.6,False,37928248.0,16527208.0,2367.88
PLAINVILLE,2015,489.3,False,37599680.0,15660130.0,2417.2
PLAINVILLE,2016,488.5,False,38395769.0,16214440.0,2415.16
PORTLAND,2007,231.90000000000003,False,17247657.0,5151017.0,1470.66
PORTLAND,2008,224.8,False,22345049.0,10372795.0,1451.12
PORTLAND,2009,224.8,False,18701508.0,6091256.0,1463.96
PORTLAND,2010,226.2,False,18604782.0,6118870.0,1471.33
PORTLAND,2011,222.90000000000003,False,19306090.0,6067731.0,1444.33
PORTLAND,2012,228.3,False,19793291.0,6347357.0,1420.11
PORTLAND,2013,228.9,False,20216816.0,6777356.0,1427.69
PORTLAND,2014,230.9,False,20983986.0,6797856.0,1435.54
PORTLAND,2015,234.7,False,21094353.0,6788227.0,1382.54
PORTLAND,2016,228.90000000000003,False,21778087.0,6731383.0,1400.51
PRESTON,2007,108.4,True,10401301.0,5270229.0,779.03
PRESTON,2008,102.5,False,10547934.0,5558142.0,758.08
PRESTON,2009,97.6,False,11137380.0,5753500.0,726.13
PRESTON,2010,94.9,False,10865208.0,5132122.0,660.77
PRESTON,2011,97.8,False,10843392.0,5164392.0,661.8
PRESTON,2012,94.1,False,11166085.0,5603798.0,609.7000000000003
PRESTON,2013,89.8,False,11017203.0,5631824.0,608.68
PRESTON,2014,89.8,False,12065450.0,6093850.0,617.14
PRESTON,2015,91.0,False,11560965.0,5644492.0,609.25
PRESTON,2016,92.4,False,12070980.0,5818194.0,648.09
PUTNAM,2007,231.1,False,15621857.0,9152681.0,1326.75
PUTNAM,2008,232.50000000000003,False,20967049.0,14240612.0,1298.97
PUTNAM,2009,226.8,False,16790824.0,10092248.0,1237.6
PUTNAM,2010,227.8,False,16450589.0,9510876.0,1240.37
PUTNAM,2011,224.40000000000003,False,17752764.0,10594761.0,1282.26
PUTNAM,2012,234.7,False,18099219.0,11189842.0,1256.68
PUTNAM,2013,240.5,False,18493953.0,11313912.0,1221.89
PUTNAM,2014,240.6,False,19139288.0,11342659.0,1226.36
PUTNAM,2015,239.8,False,18932080.0,11351549.0,1196.73
PUTNAM,2016,243.00000000000003,False,19502945.0,11336152.0,1165.89
RIDGEFIELD,2007,751.6,False,71669217.0,6344113.0,5606.17
RIDGEFIELD,2008,746.2,False,98454741.0,29887903.0,5573.48
RIDGEFIELD,2009,766.9000000000002,False,80923133.0,9751380.0,5586.62
RIDGEFIELD,2010,763.3000000000002,False,82939471.0,9482874.0,5477.44
RIDGEFIELD,2011,767.3000000000002,False,83395812.0,9759437.0,5456.92
RIDGEFIELD,2012,785.9,False,87248296.0,12297794.0,5369.59
RIDGEFIELD,2013,764.9,False,90046458.0,13105503.0,5287.3
RIDGEFIELD,2014,787.8999999999999,False,92761909.0,15098029.0,5259.8
RIDGEFIELD,2015,661.9000000000002,False,94568454.0,12774311.0,5139.56
RIDGEFIELD,2016,802.5,False,96082052.0,13768527.0,5014.77
ROCKY HILL,2007,384.4,False,26080002.0,6229295.0,2585.4
ROCKY HILL,2008,388.8,False,36640268.0,16123098.0,2626.19
ROCKY HILL,2009,389.7000000000001,False,29424694.0,7917555.0,2640.24
ROCKY HILL,2010,395.69999999999993,False,30266724.0,7203662.0,2673.53
ROCKY HILL,2011,406.6,False,30865280.0,7432129.0,2626.06
ROCKY HILL,2012,392.4,False,32952537.0,9149211.0,2620.64
ROCKY HILL,2013,396.7,False,33885126.0,9052449.0,2599.66
ROCKY HILL,2014,411.0,False,35566626.0,10206932.0,2588.76
ROCKY HILL,2015,429.0,False,38973084.0,9434186.0,2646.28
ROCKY HILL,2016,437.6,False,41398116.0,10581229.0,2762.32
SALEM,2007,93.3,False,9725709.0,3784890.0,819.09
SALEM,2008,94.8,False,11578692.0,5340959.0,806.36
SALEM,2009,91.5,False,10628419.0,4180093.0,806.52
SALEM,2010,90.6,False,9988643.0,3918843.0,765.91
SALEM,2011,84.2,False,10454834.0,3699162.0,739.26
SALEM,2012,83.2,True,10625583.0,4093867.0,704.99
SALEM,2013,91.9,False,11116008.0,4367583.0,699.1
SALEM,2014,86.89999999999998,False,11258315.0,4567932.0,674.99
SALEM,2015,79.19999999999997,True,11559640.0,4577707.0,649.0700000000003
SALEM,2016,84.69999999999997,False,11748904.0,4577988.0,630.4500000000003
SCOTLAND,2007,39.40000000000001,True,4178934.0,1852761.0,277.99
SCOTLAND,2008,42.2,True,3973587.0,1809391.0,265.4
SCOTLAND,2009,42.3,True,4237439.0,1957337.0,270.65
SCOTLAND,2010,45.2,True,3850301.0,1684470.0,247.88
SCOTLAND,2011,44.5,True,4106792.0,1680347.0,236.2
SCOTLAND,2012,43.4,True,4545284.0,1892936.0,227.5
SCOTLAND,2013,41.2,True,4513899.0,1918623.0,211.8
SCOTLAND,2014,41.2,True,4498536.0,1995387.0,225.38
SCOTLAND,2015,40.7,True,4691725.0,1983643.0,219.28
SCOTLAND,2016,37.3,False,4673197.0,1828593.0,209.09
SEYMOUR,2007,412.5,False,29210085.0,14266559.0,2568.82
SEYMOUR,2008,379.7,False,38297938.0,22355393.0,2554.42
SEYMOUR,2009,362.4,False,30293597.0,12679117.0,2568.8
SEYMOUR,2010,373.4,False,28397600.0,10663686.0,2522.65
SEYMOUR,2011,361.2,False,30179163.0,11798457.0,2503.82
SEYMOUR,2012,357.3,False,32887244.0,14272163.0,2411.17
SEYMOUR,2013,345.1,False,33091150.0,14495662.0,2406.76
SEYMOUR,2014,348.8,False,35087291.0,15102416.0,2431.97
SEYMOUR,2015,356.4,False,36132376.0,15026084.0,2399.08
SEYMOUR,2016,351.9,False,36363723.0,15037154.0,2323.49
SHARON,2007,52.3,False,5398079.0,377628.0,333.4
SHARON,2008,49.8,False,6858345.0,1357339.0,327.16000000000014
SHARON,2009,50.1,False,6391573.0,586327.0,300.05
SHARON,2010,49.9,False,6469252.0,475829.0,293.35
SHARON,2011,50.7,False,6438520.0,524413.0,286.55
SHARON,2012,49.8,False,6656208.0,533379.0,260.67
SHARON,2013,49.1,False,6450506.0,609850.0,241.0
SHARON,2014,47.7,False,6377957.0,611714.0,238.7
SHARON,2015,51.5,False,6819517.0,645482.0,232.1
SHARON,2016,51.2,True,6969515.0,563923.0,230.4
SHELTON,2007,793.1999999999997,False,63138300.0,11460555.0,5775.33
SHELTON,2008,814.3999999999999,False,85504187.0,31862190.0,5713.38
SHELTON,2009,796.0,False,69732133.0,12843959.0,5646.04
SHELTON,2010,809.5999999999998,False,68185134.0,12807618.0,5548.08
SHELTON,2011,672.4,False,67380683.0,11947574.0,5395.51
SHELTON,2012,744.7,False,71812630.0,15116799.0,5367.87
SHELTON,2013,779.4,False,70066838.0,14302128.0,5246.87
SHELTON,2014,764.6,False,74300492.0,15826286.0,5150.45
SHELTON,2015,777.4,False,75053250.0,15753536.0,5153.74
SHELTON,2016,787.0,False,76887536.0,15574065.0,5178.7
SHERMAN,2007,80.49999999999999,False,8034774.0,1146312.0,660.67
SHERMAN,2008,68.39999999999999,False,10040900.0,2909293.0,642.11
SHERMAN,2009,85.69999999999997,False,8775336.0,1223168.0,630.24
SHERMAN,2010,87.1,False,8649866.0,1121395.0,631.67
SHERMAN,2011,88.8,False,8774192.0,1050057.0,591.84
SHERMAN,2012,83.99999999999999,False,8941173.0,1109021.0,591.84
SHERMAN,2013,82.29999999999998,False,9169574.0,1168586.0,572.91
SHERMAN,2014,80.2,False,9540965.0,1382841.0,563.72
SHERMAN,2015,79.5,False,9615620.0,1251577.0,537.91
SHERMAN,2016,79.7,False,9589213.0,1216580.0,502.18
SIMSBURY,2007,737.8,False,59059976.0,7578276.0,4991.21
SIMSBURY,2008,758.2,False,80434620.0,27641652.0,4967.39
SIMSBURY,2009,757.1999999999997,False,64620969.0,11031153.0,4960.61
SIMSBURY,2010,755.6999999999998,False,65728909.0,11542687.0,4926.32
SIMSBURY,2011,729.0,False,66795182.0,11352961.0,4818.77
SIMSBURY,2012,710.4,False,68933265.0,12534007.0,4733.05
SIMSBURY,2013,711.6999999999997,False,70434246.0,13789313.0,4599.96
SIMSBURY,2014,712.1,False,73703266.0,14265662.0,4445.53
SIMSBURY,2015,704.5,False,71510265.0,12761784.0,4358.01
SIMSBURY,2016,707.8,False,74054959.0,13884108.0,4253.47
SOMERS,2007,251.0,False,18362447.0,11112426.0,1715.85
SOMERS,2008,257.0,False,25585754.0,18718264.0,1706.39
SOMERS,2009,258.40000000000003,False,20850296.0,13059785.0,1701.95
SOMERS,2010,145.29999999999995,True,19932606.0,10820107.0,1634.39
SOMERS,2011,253.80000000000004,False,20829709.0,11007761.0,1620.2
SOMERS,2012,251.1,False,21936853.0,13133908.0,1613.16
SOMERS,2013,250.5,False,22526248.0,12300540.0,1569.43
SOMERS,2014,248.5,False,23416325.0,12786529.0,1518.63
SOMERS,2015,246.5,False,24073247.0,12535916.0,1484.67
SOMERS,2016,247.3,False,24017924.0,12199915.0,1441.14
SOUTH WINDSOR,2007,743.1,False,57721839.0,15098435.0,5187.91
SOUTH WINDSOR,2008,735.5999999999998,False,78231913.0,35885450.0,5082.85
SOUTH WINDSOR,2009,738.6,False,63808126.0,19806433.0,4964.52
SOUTH WINDSOR,2010,722.2,False,65415184.0,19905819.0,4792.31
SOUTH WINDSOR,2011,715.9000000000002,False,66904426.0,19887065.0,4683.47
SOUTH WINDSOR,2012,737.5000000000001,False,70996075.0,20555762.0,4506.15
SOUTH WINDSOR,2013,735.6,False,71405984.0,21232260.0,4425.06
SOUTH WINDSOR,2014,732.1000000000001,False,76012600.0,22758513.0,4463.44
SOUTH WINDSOR,2015,747.4,False,75058105.0,20827429.0,4400.62
SOUTH WINDSOR,2016,739.9000000000002,False,76768518.0,21589783.0,4320.88
SOUTHINGTON,2007,1019.0,False,74210000.0,24926000.0,6870.01
SOUTHINGTON,2008,1027.7,False,99810000.0,51196000.0,6882.4
SOUTHINGTON,2009,1018.9,False,80875000.0,29730000.0,6816.82
SOUTHINGTON,2010,1035.9,False,83561000.0,29406000.0,6826.46
SOUTHINGTON,2011,1058.8,False,86524000.0,29520000.0,6842.07
SOUTHINGTON,2012,1078.1999999999996,False,88326000.0,31838000.0,6788.68
SOUTHINGTON,2013,1051.3,False,91796000.0,31920000.0,6769.48
SOUTHINGTON,2014,1089.6999999999996,False,95632000.0,33581000.0,6751.35
SOUTHINGTON,2015,1110.9999999999998,False,95625000.0,31392000.0,6721.36
SOUTHINGTON,2016,1127.2999999999995,False,99479000.0,33321000.0,6648.04
STAMFORD,2007,2191.0,False,216863390.0,35462340.0,15088.43
STAMFORD,2008,2148.7000000000007,False,221558188.0,38740568.0,15028.56
STAMFORD,2009,2119.8,False,243089067.0,39936682.0,14883.73
STAMFORD,2010,2203.2000000000007,False,244611342.0,36958336.0,14966.3
STAMFORD,2011,2254.8,False,241144181.0,40296862.0,15123.27
STAMFORD,2012,2215.9,False,252544074.0,45996081.0,15269.37
STAMFORD,2013,2091.2000000000007,False,255459497.0,48397667.0,15490.56
STAMFORD,2014,2173.6,False,276434644.0,54069259.0,15623.6
STAMFORD,2015,2265.8,False,272876527.0,48297407.0,15773.82
STAMFORD,2016,2418.6,False,285987017.0,49990949.0,15642.22
STERLING,2007,87.1,True,6743121.0,3759447.0,660.16
STERLING,2008,101.0,False,7590089.0,3945599.0,675.39
STERLING,2009,106.1,False,7989345.0,3963813.0,678.78
STERLING,2010,112.0,False,8144070.0,3918983.0,667.0
STERLING,2011,105.7,False,8033070.0,3829785.0,639.92
STERLING,2012,87.4,False,8082820.0,4266013.0,644.3
STERLING,2013,178.1,False,8274645.0,4210875.0,664.02
STERLING,2014,86.6,False,8540868.0,4291324.0,632.7000000000003
STERLING,2015,140.2,False,8378283.0,4172963.0,607.06
STERLING,2016,105.70000000000002,False,8504359.0,4256995.0,583.43
STRATFORD,2007,963.6,False,84310065.0,30242213.0,7618.98
STRATFORD,2008,974.7,False,115569201.0,62597178.0,7654.22
STRATFORD,2009,969.0,False,95522351.0,35293644.0,7590.46
STRATFORD,2010,946.6,False,93610201.0,32138236.0,7542.96
STRATFORD,2011,918.6,False,96787391.0,32147909.0,7502.23
STRATFORD,2012,903.9,False,102808638.0,36862714.0,7493.05
STRATFORD,2013,922.3,False,104421589.0,42309903.0,7354.08
STRATFORD,2014,964.1,False,108317705.0,40821397.0,7474.67
STRATFORD,2015,974.2,False,110427752.0,41072498.0,7322.59
STRATFORD,2016,1068.4000000000003,False,112764984.0,41912560.0,7245.55
SUFFIELD,2007,350.1,False,27630468.0,13029884.0,2495.92
SUFFIELD,2008,360.8,False,38869775.0,23450012.0,2497.0
SUFFIELD,2009,383.9,False,31384169.0,15378576.0,2447.58
SUFFIELD,2010,368.0,False,31917228.0,13067296.0,2440.64
SUFFIELD,2011,368.9,False,32423783.0,14822657.0,2407.78
SUFFIELD,2012,376.3,False,34204716.0,17887712.0,2425.91
SUFFIELD,2013,379.0,False,35308503.0,17289320.0,2384.4
SUFFIELD,2014,372.8,False,35732506.0,17337295.0,2314.15
SUFFIELD,2015,394.3,False,35848599.0,16357768.0,2278.4
SUFFIELD,2016,399.2000000000001,False,37292260.0,16623110.0,2261.12
THOMASTON,2007,186.7,False,13639466.0,6547287.0,1371.13
THOMASTON,2008,192.5,False,17018547.0,10159724.0,1364.64
THOMASTON,2009,178.6,False,14780948.0,7609875.0,1328.08
THOMASTON,2010,175.2,False,13933975.0,6811715.0,1286.29
THOMASTON,2011,174.8,False,14167881.0,6794247.0,1250.79
THOMASTON,2012,178.6,False,15360953.0,8001718.0,1194.26
THOMASTON,2013,171.1,False,15702579.0,8104930.0,1163.48
THOMASTON,2014,162.6,False,15838445.0,8298939.0,1096.62
THOMASTON,2015,152.0,False,15560482.0,8030707.0,1043.97
THOMASTON,2016,154.6,False,15809352.0,8198506.0,1013.79
TOLLAND,2007,459.69999999999993,False,32611898.0,12217566.0,3212.76
TOLLAND,2008,459.2000000000001,False,44228236.0,24366793.0,3207.67
TOLLAND,2009,463.3,False,36943631.0,15758147.0,3230.15
TOLLAND,2010,469.7,False,35747088.0,13731950.0,3244.6
TOLLAND,2011,446.6,False,37744919.0,13912509.0,3116.18
TOLLAND,2012,450.7,False,39416894.0,16850972.0,3018.4
TOLLAND,2013,458.6,False,40346946.0,16502034.0,2949.6
TOLLAND,2014,444.1,False,41193428.0,17105210.0,2873.68
TOLLAND,2015,395.9,False,41845358.0,16383122.0,2791.92
TOLLAND,2016,432.5,False,43158871.0,16861099.0,2710.44
TORRINGTON,2007,725.2,False,59365416.0,33713117.0,4996.87
TORRINGTON,2008,731.4,False,79589776.0,52146004.0,4923.88
TORRINGTON,2009,729.4999999999999,False,67510194.0,36659914.0,4807.71
TORRINGTON,2010,713.1000000000001,False,67508518.0,35269134.0,4784.74
TORRINGTON,2011,705.8999999999999,False,68685012.0,35311896.0,4664.57
TORRINGTON,2012,707.3999999999999,False,69524879.0,36025609.0,4622.59
TORRINGTON,2013,698.5,False,71882551.0,35757107.0,4532.89
TORRINGTON,2014,733.6999999999998,False,76389179.0,36531569.0,4460.38
TORRINGTON,2015,749.6999999999998,False,76790078.0,34990554.0,4482.23
TORRINGTON,2016,763.5,False,78294333.0,36409678.0,4465.63
TRUMBULL,2007,980.6,False,79481884.0,10681625.0,6840.29
TRUMBULL,2008,1026.8,False,84817231.0,12849439.0,6857.5
TRUMBULL,2009,1037.0,False,83200356.0,12711795.0,6810.6
TRUMBULL,2010,1045.0,False,92778603.0,12774601.0,6856.73
TRUMBULL,2011,1042.7,False,95962843.0,12825808.0,6853.81
TRUMBULL,2012,1046.1,False,99657036.0,16295453.0,6799.25
TRUMBULL,2013,1088.0,False,105090812.0,17524070.0,6759.27
TRUMBULL,2014,1088.1,False,109704266.0,18329424.0,6667.87
TRUMBULL,2015,1118.1,False,111191120.0,18574675.0,6586.5
TRUMBULL,2016,1134.0,False,113968828.0,19724597.0,6615.64
UNION,2007,12.1,True,1355749.0,468976.0,112.2
UNION,2008,11.5,True,1458742.0,486071.0,109.0
UNION,2009,12.900000000000002,True,1525478.0,507876.0,110.0
UNION,2010,12.4,True,1569906.0,501564.0,111.19
UNION,2011,13.2,True,1660942.0,509738.0,109.0
UNION,2012,12.3,True,1667621.0,535465.0,103.0
UNION,2013,8.5,True,1739301.0,546054.0,100.0
UNION,2014,13.7,True,1958719.0,608064.0,110.0
UNION,2015,16.6,True,2111063.0,604346.0,109.8
UNION,2016,14.8,True,2137583.0,589749.0,113.0
VERNON,2007,614.5000000000001,False,46567372.0,22279357.0,3801.2
VERNON,2008,600.9,False,61340447.0,37347200.0,3753.32
VERNON,2009,605.0,False,49284455.0,24670932.0,3637.8
VERNON,2010,607.3,False,49302826.0,23875558.0,3738.02
VERNON,2011,605.9,False,52089429.0,24575878.0,3768.89
VERNON,2012,633.8000000000002,False,52300137.0,27838711.0,3750.33
VERNON,2013,623.4000000000002,False,54365055.0,25275405.0,3709.87
VERNON,2014,664.8,False,56788058.0,25613730.0,3658.55
VERNON,2015,626.4999999999999,False,57008315.0,25776430.0,3582.12
VERNON,2016,662.8,False,56591613.0,25120365.0,3512.44
VOLUNTOWN,2007,76.9,True,5886752.0,3374747.0,459.98
VOLUNTOWN,2008,73.4,True,7189140.0,4418273.0,436.19
VOLUNTOWN,2009,76.9,False,6363783.0,3567109.0,434.37
VOLUNTOWN,2010,76.5,False,5976499.0,3025042.0,413.64
VOLUNTOWN,2011,74.3,False,6088931.0,2945209.0,429.92
VOLUNTOWN,2012,71.4,False,6573552.0,3341400.0,435.94
VOLUNTOWN,2013,70.4,False,6716929.0,3537975.0,415.1
VOLUNTOWN,2014,71.0,False,6927162.0,3492893.0,401.11
VOLUNTOWN,2015,70.1,True,7048859.0,3594485.0,405.71
VOLUNTOWN,2016,72.3,True,7215736.0,3939000.0,388.41
WALLINGFORD,2007,1143.5,False,82499000.0,29873000.0,7069.03
WALLINGFORD,2008,1120.8,False,112045000.0,58473000.0,6957.6
WALLINGFORD,2009,1125.0,False,89881000.0,34782000.0,6945.34
WALLINGFORD,2010,1101.9,False,89377000.0,31491000.0,6737.62
WALLINGFORD,2011,1043.5,False,90009000.0,30412000.0,6587.87
WALLINGFORD,2012,1333.2,False,95875000.0,36020000.0,6572.14
WALLINGFORD,2013,1033.5,False,99391000.0,37299000.0,6288.63
WALLINGFORD,2014,1047.0,False,103194000.0,39188000.0,6121.14
WALLINGFORD,2015,1079.1,False,102504000.0,37190000.0,6232.64
WALLINGFORD,2016,1140.7,False,106678000.0,38240000.0,6135.01
WATERBURY,2007,2775.3,False,153285000.0,141738000.0,17819.04
WATERBURY,2008,2819.6999999999994,False,218774000.0,206828000.0,17776.39
WATERBURY,2009,2868.7000000000007,False,169099000.0,155571000.0,17735.58
WATERBURY,2010,2838.4999999999995,False,169827000.0,155303000.0,17623.54
WATERBURY,2011,2575.2,False,168429000.0,153659000.0,17593.61
WATERBURY,2012,2805.2,False,175180000.0,160695000.0,17533.14
WATERBURY,2013,2843.6,False,174373000.0,159594000.0,17787.24
WATERBURY,2014,2876.2,False,180634000.0,160392000.0,17970.4
WATERBURY,2015,2999.9,False,174838000.0,156592000.0,18235.87
WATERBURY,2016,2753.5,False,178411000.0,156610000.0,18382.83
WATERFORD,2007,490.0,False,39575955.0,5097110.0,3319.33
WATERFORD,2008,497.5,False,53331493.0,17984294.0,3317.09
WATERFORD,2009,482.3,False,42948054.0,7045093.0,3256.43
WATERFORD,2010,483.9,False,44312500.0,6471154.0,3241.03
WATERFORD,2011,476.50000000000006,False,45477649.0,6481851.0,3165.79
WATERFORD,2012,459.0,False,47785199.0,7847691.0,3047.76
WATERFORD,2013,455.6,False,49169506.0,8260186.0,3014.42
WATERFORD,2014,459.9,False,50512081.0,8945437.0,2974.65
WATERFORD,2015,472.1,False,50850012.0,9225639.0,2918.43
WATERFORD,2016,466.1,False,50785687.0,8196982.0,2901.53
WATERTOWN,2007,484.79999999999984,False,34388243.0,15054605.0,3502.72
WATERTOWN,2008,484.20000000000016,False,46938079.0,26886008.0,3399.5
WATERTOWN,2009,505.4,False,38620195.0,17032238.0,3334.48
WATERTOWN,2010,501.8,False,38016801.0,17406285.0,3262.8
WATERTOWN,2011,488.6,False,36930006.0,15509642.0,3183.33
WATERTOWN,2012,487.0,False,39592522.0,18470161.0,3097.54
WATERTOWN,2013,412.5,False,42983391.0,18523914.0,3040.11
WATERTOWN,2014,473.7,False,43236872.0,18760371.0,2940.43
WATERTOWN,2015,459.0,False,44456479.0,18117139.0,2870.08
WATERTOWN,2016,453.9,False,45068233.0,19352704.0,2830.26
WEST HARTFORD,2007,1403.1,False,120280000.0,24177000.0,10129.47
WEST HARTFORD,2008,1573.8,False,163032000.0,66234000.0,9999.26
WEST HARTFORD,2009,1583.0000000000002,False,132304000.0,31677000.0,10111.39
WEST HARTFORD,2010,1584.4999999999998,False,131068000.0,28491000.0,10315.31
WEST HARTFORD,2011,1589.6,False,139573000.0,32117000.0,10446.45
WEST HARTFORD,2012,1630.9,False,149600000.0,46477000.0,10439.32
WEST HARTFORD,2013,1651.1999999999996,False,155074000.0,39853000.0,10333.58
WEST HARTFORD,2014,1640.5,False,160266000.0,43115000.0,10296.6
WEST HARTFORD,2015,1631.8000000000004,False,162477000.0,41016000.0,10252.35
WEST HARTFORD,2016,1726.9999999999993,False,167362000.0,44086000.0,10132.47
WEST HAVEN,2007,985.6,False,79758552.0,49025893.0,7585.17
WEST HAVEN,2008,990.7,False,83519298.0,53166570.0,7345.54
WEST HAVEN,2009,985.2,False,78628886.0,49935087.0,7335.32
WEST HAVEN,2010,1055.0,False,88027025.0,56437139.0,7419.41
WEST HAVEN,2011,970.9,False,86890030.0,57689619.0,7554.4
WEST HAVEN,2012,957.2,False,89048477.0,58881010.0,7226.6
WEST HAVEN,2013,966.6,False,89015764.0,62176447.0,7224.26
WEST HAVEN,2014,986.5,False,95107522.0,65232537.0,7194.95
WEST HAVEN,2015,1000.8,False,96506345.0,66698261.0,7081.46
WEST HAVEN,2016,976.7,False,106292923.0,74083784.0,7017.43
WESTBROOK,2007,173.20000000000005,False,12246682.0,2116285.0,1003.0
WESTBROOK,2008,177.60000000000005,False,17263655.0,6444977.0,994.96
WESTBROOK,2009,178.0,False,14224397.0,2729125.0,979.08
WESTBROOK,2010,184.8,False,14639635.0,2684738.0,990.06
WESTBROOK,2011,181.1,False,15326905.0,2550019.0,965.39
WESTBROOK,2012,182.1,False,15984126.0,3067410.0,941.79
WESTBROOK,2013,182.6,False,16815605.0,2641702.0,889.1699999999997
WESTBROOK,2014,186.8,False,17868817.0,3070160.0,851.5
WESTBROOK,2015,187.1,False,17767390.0,3016078.0,817.96
WESTBROOK,2016,190.1,False,19167229.0,3085411.0,782.98
WESTON,2007,420.1,False,42079139.0,3626755.0,2623.78
WESTON,2008,431.0,False,44575275.0,4127906.0,2587.5
WESTON,2009,401.4,False,46690495.0,4354755.0,2581.69
WESTON,2010,399.0,False,46822322.0,4228009.0,2558.96
WESTON,2011,423.2000000000001,False,48587207.0,4602203.0,2530.77
WESTON,2012,424.9,False,50570007.0,5694609.0,2485.24
WESTON,2013,377.7,False,50549481.0,5788270.0,2420.87
WESTON,2014,361.6,False,51229491.0,6500404.0,2405.33
WESTON,2015,421.1,False,53337314.0,6815652.0,2389.28
WESTON,2016,418.5,False,55344610.0,6964897.0,2383.27
WESTPORT,2007,1068.9999999999998,False,86893706.0,2820268.0,5586.3
WESTPORT,2008,1098.0,False,94663527.0,3725314.0,5689.14
WESTPORT,2009,1108.2,False,96336567.0,4257651.0,5787.03
WESTPORT,2010,1086.0,False,102371249.0,3432537.0,5704.45
WESTPORT,2011,1072.6,False,108169179.0,4500989.0,5738.91
WESTPORT,2012,1047.2,False,113131404.0,4305131.0,5720.86
WESTPORT,2013,1057.6,False,115994712.0,4478950.0,5762.21
WESTPORT,2014,957.9,False,121252479.0,4098193.0,5745.72
WESTPORT,2015,1255.9,False,125459324.0,4106375.0,5716.44
WESTPORT,2016,984.3,False,126750713.0,3565024.0,5717.08
WETHERSFIELD,2007,610.5,False,45250664.0,10009012.0,3944.06
WETHERSFIELD,2008,619.6,False,61482749.0,26025271.0,3921.22
WETHERSFIELD,2009,603.1,False,51564577.0,14000914.0,3965.97
WETHERSFIELD,2010,608.4,False,54093101.0,14093177.0,3945.63
WETHERSFIELD,2011,623.1,False,54344069.0,14296441.0,3930.27
WETHERSFIELD,2012,596.9,False,55269575.0,16674045.0,3857.07
WETHERSFIELD,2013,599.9,False,58303580.0,16262260.0,3877.95
WETHERSFIELD,2014,627.7,False,60950236.0,17339290.0,3921.26
WETHERSFIELD,2015,508.3,False,61943559.0,16368042.0,3933.47
WETHERSFIELD,2016,631.0999999999998,False,64994570.0,17549567.0,3971.05
WILLINGTON,2007,119.0,False,11052362.0,4039010.0,855.5
WILLINGTON,2008,121.6,False,13651672.0,6845694.0,852.68
WILLINGTON,2009,122.4,False,11500140.0,4737617.0,821.61
WILLINGTON,2010,123.0,False,11643506.0,4164989.0,824.09
WILLINGTON,2011,115.6,False,12108577.0,4652039.0,799.23
WILLINGTON,2012,114.0,False,12568247.0,5042271.0,790.69
WILLINGTON,2013,97.2,False,12924389.0,4980306.0,737.58
WILLINGTON,2014,94.7,False,12886316.0,5137701.0,709.91
